"ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
189,81.95,0,146,0,0,0,0,0,68.98,0,162,0,0,0,0,0,78.95,0,132,0,0,0,0,0,83.81,0,158,0,0,0,0,0,88.62,0,137,0,0,0,0,0,69.29,0,136,0,0,0,0,0
213,144.43,0,72,0,0,0,0,0,148.71,0,63,0,0,0,0,0,137.03,0,84,0,0,0,0,0,172.72,0,69,0,0,0,0,0,159.39,0,59,0,0,0,0,0,136.51,0,61,0,0,0,0,0
221,149.81,0,89,0,0,0,0,0,165.05,0,96,0,0,0,0,0,125.84,0,78,0,0,0,0,0,165.7,0,95,0,0,0,0,0,173.55,0,78,0,0,0,0,0,140.73,0,74,0,0,0,0,0
231,83.44,0,81,0,0,0,0,0,79.85,0,79,0,0,0,0,0,80.5,0,89,0,0,0,0,0,91.2,0,71,0,0,0,0,0,72.46,0,92,0,0,0,0,0,94.96,0,90,0,0,0,0,0
276,110.3,0,135,0,0,0,0,0,103.06,0,110,0,0,0,0,0,111.44,0,140,0,0,0,0,0,97.69,0,126,0,0,0,0,0,123.09,0,148,0,0,0,0,0,91.37,0,147,0,0,0,0,0
301,18.53,0,90,0,0,0,0,0,18.45,0,99,0,0,0,0,0,19.68,0,84,0,0,0,0,0,22.12,0,82,0,0,0,0,0,15.42,0,106,0,0,0,0,0,16.49,0,77,0,0,0,0,0
322,53.92,0,100,0,0,0,0,0,50.83,0,89,0,0,0,0,0,63.87,0,106,0,0,0,0,0,49.26,0,91,0,0,0,0,0,52.07,0,92,0,0,0,0,0,62.87,0,90,0,0,0,0,0
332,30.37,0,121,0,0,0,0,0,27.96,0,126,0,0,0,0,0,25.2,0,137,0,0,0,0,0,30.18,0,112,0,0,0,0,0,24.34,0,99,0,0,0,0,0,31.8,0,116,0,0,0,0,0
333,26.49,0,69,0,0,0,0,0,22.64,0,64,0,0,0,0,0,27.87,0,58,0,0,0,0,0,30.86,0,59,0,0,0,0,0,30.93,0,72,0,0,0,0,0,22.33,0,60,0,0,0,0,0
342,117.37,0,97,0,0,0,0,0,135.62,0,114,0,0,0,0,0,137.39,0,87,0,0,0,0,0,99.55,0,109,0,0,0,0,0,125.37,0,85,0,0,0,0,0,132.1,0,106,0,0,0,0,0
346,172.72,0,81,0,0,0,0,0,168.96,0,84,0,0,0,0,0,177.72,0,73,0,0,0,0,0,162.8,0,83,0,0,0,0,0,198.81,0,74,0,0,0,0,0,169.79,0,76,0,0,0,0,0
361,19.05,0,108,0,0,0,0,0,18.88,0,127,0,0,0,0,0,21.72,0,98,0,0,0,0,0,20.45,0,114,0,0,0,0,0,18.5,0,102,0,0,0,0,0,21.83,0,87,0,0,0,0,0
375,114.85,0,77,0,0,0,0,0,127.06,0,71,0,0,0,0,0,110.88,0,86,0,0,0,0,0,101.82,0,87,0,0,0,0,0,123.5,0,64,0,0,0,0,0,119.4,0,67,0,0,0,0,0
420,66.46,0,76,0,0,0,0,0,76.68,0,77,0,0,0,0,0,59.44,0,85,0,0,0,0,0,56.22,0,61,0,0,0,0,0,59.67,0,66,0,0,0,0,0,68.98,0,65,0,0,0,0,0
423,17.55,0,75,0,0,0,0,0,16.42,0,74,0,0,0,0,0,21.02,0,87,0,0,0,0,0,18.98,0,82,0,0,0,0,0,18.83,0,86,0,0,0,0,0,14.3,0,84,0,0,0,0,0
447,286.27,0,123,0,0,0,0,0,298.68,0,116,0,0,0,0,0,341.81,0,117,0,0,0,0,0,277.18,0,136,0,0,0,0,0,337.85,0,108,0,0,0,0,0,270.54,0,116,0,0,0,0,0
456,18.51,0,106,0,0,0,0,0,21.61,0,110,0,0,0,0,0,20.01,0,86,0,0,0,0,0,20.06,0,95,0,0,0,0,0,16.83,0,86,0,0,0,0,0,15.77,0,99,0,0,0,0,0
477,131.43,0,111,0,0,0,0,0,129.3,0,112,0,0,0,0,0,135.63,0,106,0,0,0,0,0,114.84,0,130,0,0,0,0,0,149.58,0,112,0,0,0,0,0,136.92,0,121,0,0,0,0,0
488,174.98,0,91,0,0,0,0,0,147.69,0,96,0,0,0,0,0,169.11,0,75,0,0,0,0,0,144.87,0,92,0,0,0,0,0,163.26,0,79,0,0,0,0,0,184.62,0,104,0,0,0,0,0
517,32.36,0,157,0,0,0,0,0,26.59,0,172,0,0,0,0,0,35.83,0,144,0,0,0,0,0,26.23,0,139,0,0,0,0,0,33.26,0,132,0,0,0,0,0,34.26,0,181,0,0,0,0,0
522,73.69,0,119,0,0,0,0,0,59.37,0,102,0,0,0,0,0,79.73,0,119,0,0,0,0,0,88.1,0,120,0,0,0,0,0,68.25,0,123,0,0,0,0,0,82.47,0,127,0,0,0,0,0
556,136.6,0,61,0,0,0,0,0,154.88,0,67,0,0,0,0,0,162.03,0,50,0,0,0,0,0,153.64,0,71,0,0,0,0,0,136.63,0,54,0,0,0,0,0,150.74,0,54,0,0,0,0,0
586,34.17,0,22,0,0,0,0,0,32.05,0,23,0,0,0,0,0,39.69,0,18,0,0,0,0,0,34.33,0,26,0,0,0,0,0,29.7,0,25,0,0,0,0,0,36.76,0,24,0,0,0,0,0
594,131.68,0,119,0,0,0,0,0,119.23,0,114,0,0,0,0,0,111.51,0,100,0,0,0,0,0,130.92,0,96,0,0,0,0,0,152.51,0,130,0,0,0,0,0,145.97,0,122,0,0,0,0,0
609,150.33,0,145,0,0,0,0,0,134.44,0,145,0,0,0,0,0,127.62,0,165,0,0,0,0,0,159.2,0,167,0,0,0,0,0,123.3,0,164,0,0,0,0,0,154.03,0,163,0,0,0,0,0
611,192.27,0,16,0,0,0,0,0,224.05,0,15,0,0,0,0,0,164.6,0,16,0,0,0,0,0,168.99,0,17,0,0,0,0,0,170.71,0,16,0,0,0,0,0,226.66,0,18,0,0,0,0,0
626,36.79,0,81,0,0,0,0,0,31.87,0,73,0,0,0,0,0,29.56,0,82,0,0,0,0,0,42.98,0,85,0,0,0,0,0,33.69,0,72,0,0,0,0,0,42.76,0,93,0,0,0,0,0
687,59.08,0,45,0,0,0,0,0,59.8,0,46,0,0,0,0,0,53.32,0,39,0,0,0,0,0,51.61,0,41,0,0,0,0,0,67,0,38,0,0,0,0,0,59.14,0,41,0,0,0,0,0
701,16.93,0,118,0,0,0,0,0,13.57,0,96,0,0,0,0,0,16.77,0,131,0,0,0,0,0,16.83,0,118,0,0,0,0,0,16.65,0,137,0,0,0,0,0,19.01,0,95,0,0,0,0,0
702,145.3,0,140,0,0,0,0,0,141.29,0,124,0,0,0,0,0,173.55,0,133,0,0,0,0,0,169.93,0,118,0,0,0,0,0,158.21,0,145,0,0,0,0,0,157.66,0,147,0,0,0,0,0
712,160.14,0,48,0,0,0,0,0,148.74,0,45,0,0,0,0,0,165.57,0,48,0,0,0,0,0,191.33,0,51,0,0,0,0,0,157.54,0,57,0,0,0,0,0,130.1,0,44,0,0,0,0,0
716,247.03,0,85,0,0,0,0,0,287.46,0,86,0,0,0,0,0,260.69,0,70,0,0,0,0,0,221.31,0,74,0,0,0,0,0,281.73,0,77,0,0,0,0,0,208.39,0,99,0,0,0,0,0
718,38.7,0,166,0,0,0,0,0,36.94,0,180,0,0,0,0,0,46.04,0,197,0,0,0,0,0,36.33,0,190,0,0,0,0,0,44.43,0,179,0,0,0,0,0,41.64,0,190,0,0,0,0,0
730,25.5,0,0,0,0,0,0,0,28.11,0,0,0,0,0,0,0,27.73,0,0,0,0,0,0,0,30.34,0,0,0,0,0,0,0,26.53,0,0,0,0,0,0,0,28.87,0,0,0,0,0,0,0
734,30.22,0,123,0,0,0,0,0,25.64,0,131,0,0,0,0,0,28.07,0,118,0,0,0,0,0,32.28,0,105,0,0,0,0,0,25.8,0,100,0,0,0,0,0,26.04,0,104,0,0,0,0,0
792,31.86,0,134,0,0,0,0,0,31.25,0,150,0,0,0,0,0,32.61,0,115,0,0,0,0,0,31.06,0,138,0,0,0,0,0,30.87,0,146,0,0,0,0,0,34.86,0,136,0,0,0,0,0
795,137.74,0,148,0,0,0,0,0,134.09,0,141,0,0,0,0,0,147.33,0,167,0,0,0,0,0,158.48,0,145,0,0,0,0,0,130.12,0,134,0,0,0,0,0,114.71,0,145,0,0,0,0,0
806,66.36,0,154,0,0,0,0,0,58.84,0,126,0,0,0,0,0,61.97,0,131,0,0,0,0,0,66.53,0,143,0,0,0,0,0,69.86,0,147,0,0,0,0,0,78.84,0,161,0,0,0,0,0
848,62.51,0,132,0,0,0,0,0,70.88,0,141,0,0,0,0,0,56.78,0,133,0,0,0,0,0,55.9,0,152,0,0,0,0,0,60.89,0,129,0,0,0,0,0,69.91,0,114,0,0,0,0,0
849,232.81,0,53,0,0,0,0,0,230.72,0,44,0,0,0,0,0,225.25,0,63,0,0,0,0,0,221.57,0,46,0,0,0,0,0,256.83,0,52,0,0,0,0,0,225.41,0,44,0,0,0,0,0
877,149.05,0,135,0,0,0,0,0,152.73,0,158,0,0,0,0,0,151.03,0,110,0,0,0,0,0,149.14,0,115,0,0,0,0,0,131.81,0,161,0,0,0,0,0,165.49,0,125,0,0,0,0,0
888,26.77,0,25,0,0,0,0,0,29.34,0,28,0,0,0,0,0,31.57,0,21,0,0,0,0,0,30.13,0,24,0,0,0,0,0,24.11,0,28,0,0,0,0,0,24.61,0,22,0,0,0,0,0
892,11.69,0,76,0,0,0,0,0,10.94,0,74,0,0,0,0,0,9.63,0,79,0,0,0,0,0,12.94,0,72,0,0,0,0,0,11.31,0,86,0,0,0,0,0,10.31,0,80,0,0,0,0,0
907,13.37,0,48,0,0,0,0,0,11.33,0,43,0,0,0,0,0,14.27,0,39,0,0,0,0,0,15.13,0,48,0,0,0,0,0,12.38,0,46,0,0,0,0,0,13.84,0,41,0,0,0,0,0
911,49.68,0,97,0,0,0,0,0,52.44,0,80,0,0,0,0,0,41.71,0,84,0,0,0,0,0,48.62,0,116,0,0,0,0,0,57.63,0,103,0,0,0,0,0,48.06,0,84,0,0,0,0,0
922,35.18,0,36,0,0,0,0,0,40.19,0,43,0,0,0,0,0,34.15,0,32,0,0,0,0,0,28.34,0,43,0,0,0,0,0,36.14,0,41,0,0,0,0,0,38.18,0,39,0,0,0,0,0
977,86.15,0,105,0,0,0,0,0,90.69,0,117,0,0,0,0,0,97.46,0,113,0,0,0,0,0,89.69,0,103,0,0,0,0,0,97.34,0,88,0,0,0,0,0,80.79,0,97,0,0,0,0,0
1052,125.36,0,69,0,0,0,0,0,118.79,0,58,0,0,0,0,0,108.7,0,56,0,0,0,0,0,115.81,0,77,0,0,0,0,0,101.91,0,76,0,0,0,0,0,125.28,0,58,0,0,0,0,0
1076,20.28,0,47,0,0,0,0,0,21.68,0,52,0,0,0,0,0,23.73,0,41,0,0,0,0,0,24,0,55,0,0,0,0,0,23.2,0,55,0,0,0,0,0,17.29,0,52,0,0,0,0,0
1126,28.82,0,132,0,0,0,0,0,23.9,0,144,0,0,0,0,0,29.7,0,109,0,0,0,0,0,31.73,0,127,0,0,0,0,0,29.92,0,148,0,0,0,0,0,28.71,0,122,0,0,0,0,0
1170,48.41,0,110,0,0,0,0,0,50.41,0,103,0,0,0,0,0,42.28,0,104,0,0,0,0,0,49.41,0,88,0,0,0,0,0,48.25,0,91,0,0,0,0,0,51.12,0,118,0,0,0,0,0
1185,82.32,0,102,0,0,0,0,0,70.95,0,95,0,0,0,0,0,77.5,0,85,0,0,0,0,0,96.08,0,115,0,0,0,0,0,93.28,0,100,0,0,0,0,0,71.43,0,105,0,0,0,0,0
1237,68.37,0,102,0,0,0,0,0,61.18,0,118,0,0,0,0,0,68.03,0,85,0,0,0,0,0,69.55,0,105,0,0,0,0,0,64.61,0,84,0,0,0,0,0,66.2,0,87,0,0,0,0,0
1249,109.1,0,91,0,0,0,0,0,96.02,0,80,0,0,0,0,0,115.01,0,96,0,0,0,0,0,103.71,0,96,0,0,0,0,0,121.78,0,106,0,0,0,0,0,103.83,0,86,0,0,0,0,0
1256,46.89,0,161,0,0,0,0,0,43.45,0,149,0,0,0,0,0,46.14,0,139,0,0,0,0,0,40.63,0,191,0,0,0,0,0,42.7,0,129,0,0,0,0,0,42.47,0,182,0,0,0,0,0
1271,369.16,0,102,0,0,0,0,0,383.64,0,115,0,0,0,0,0,415.27,0,91,0,0,0,0,0,374.29,0,102,0,0,0,0,0,398.27,0,119,0,0,0,0,0,442.03,0,107,0,0,0,0,0
1279,50.28,0,88,0,0,0,0,0,46.17,0,78,0,0,0,0,0,60.06,0,98,0,0,0,0,0,48.97,0,72,0,0,0,0,0,41.37,0,94,0,0,0,0,0,58.92,0,74,0,0,0,0,0
1380,76.44,0,107,0,0,0,0,0,74.12,0,100,0,0,0,0,0,75.13,0,116,0,0,0,0,0,64.95,0,117,0,0,0,0,0,70.6,0,111,0,0,0,0,0,78.28,0,90,0,0,0,0,0
1391,36.62,0,71,0,0,0,0,0,35.29,0,69,0,0,0,0,0,43.76,0,75,0,0,0,0,0,34,0,75,0,0,0,0,0,30.12,0,66,0,0,0,0,0,30.04,0,63,0,0,0,0,0
1393,206.13,0,71,0,0,0,0,0,206.08,0,80,0,0,0,0,0,223.03,0,83,0,0,0,0,0,188.52,0,82,0,0,0,0,0,246.52,0,77,0,0,0,0,0,209.45,0,64,0,0,0,0,0
1401,12.93,0,100,0,0,0,0,0,10.73,0,106,0,0,0,0,0,13.74,0,80,0,0,0,0,0,10.4,0,118,0,0,0,0,0,14.18,0,100,0,0,0,0,0,11.29,0,113,0,0,0,0,0
1420,41.66,0,98,0,0,0,0,0,39.85,0,105,0,0,0,0,0,47.62,0,79,0,0,0,0,0,47.62,0,85,0,0,0,0,0,44.67,0,114,0,0,0,0,0,42.74,0,92,0,0,0,0,0
1426,193.88,0,78,0,0,0,0,0,182.57,0,80,0,0,0,0,0,166.3,0,86,0,0,0,0,0,221.87,0,78,0,0,0,0,0,212.77,0,75,0,0,0,0,0,217.47,0,84,0,0,0,0,0
1459,92.76,0,79,0,0,0,0,0,74.41,0,66,0,0,0,0,0,100.31,0,85,0,0,0,0,0,93.42,0,89,0,0,0,0,0,81.47,0,72,0,0,0,0,0,106.87,0,86,0,0,0,0,0
1461,103.41,0,95,0,0,0,0,0,113.14,0,113,0,0,0,0,0,87.15,0,84,0,0,0,0,0,94.17,0,109,0,0,0,0,0,118.55,0,92,0,0,0,0,0,92.38,0,82,0,0,0,0,0
1480,21,0,69,0,0,0,0,0,22.36,0,66,0,0,0,0,0,19.07,0,73,0,0,0,0,0,19.92,0,60,0,0,0,0,0,22.8,0,65,0,0,0,0,0,22.31,0,59,0,0,0,0,0
1524,48.61,0,103,0,0,0,0,0,51.08,0,114,0,0,0,0,0,54.45,0,111,0,0,0,0,0,46.59,0,92,0,0,0,0,0,57.04,0,98,0,0,0,0,0,40.59,0,83,0,0,0,0,0
1532,258.57,0,109,0,0,0,0,0,299.05,0,116,0,0,0,0,0,221.37,0,113,0,0,0,0,0,242.84,0,120,0,0,0,0,0,309.87,0,119,0,0,0,0,0,254.68,0,89,0,0,0,0,0
1562,91.86,0,154,0,0,0,0,0,82.72,0,163,0,0,0,0,0,94.97,0,133,0,0,0,0,0,76.61,0,146,0,0,0,0,0,78.89,0,171,0,0,0,0,0,95.02,0,181,0,0,0,0,0
1573,149.68,0,33,0,0,0,0,0,171.85,0,26,0,0,0,0,0,170.11,0,37,0,0,0,0,0,124.25,0,27,0,0,0,0,0,156.47,0,31,0,0,0,0,0,125.24,0,39,0,0,0,0,0
1596,179.98,0,130,0,0,0,0,0,146.33,0,145,0,0,0,0,0,159.99,0,144,0,0,0,0,0,158.68,0,120,0,0,0,0,0,187.82,0,126,0,0,0,0,0,181.25,0,124,0,0,0,0,0
1628,81.46,0,46,0,0,0,0,0,91.65,0,43,0,0,0,0,0,73.76,0,53,0,0,0,0,0,70.73,0,53,0,0,0,0,0,96.18,0,40,0,0,0,0,0,93.59,0,50,0,0,0,0,0
1655,103.14,0,73,0,0,0,0,0,112.08,0,77,0,0,0,0,0,97.78,0,68,0,0,0,0,0,85.51,0,77,0,0,0,0,0,108.07,0,62,0,0,0,0,0,83.92,0,85,0,0,0,0,0
1689,67.41,0,119,0,0,0,0,0,55.2,0,131,0,0,0,0,0,73.61,0,96,0,0,0,0,0,72.72,0,100,0,0,0,0,0,71.78,0,106,0,0,0,0,0,63.53,0,133,0,0,0,0,0
1690,190.03,0,85,0,0,0,0,0,210.39,0,70,0,0,0,0,0,201.38,0,87,0,0,0,0,0,180.8,0,85,0,0,0,0,0,167.54,0,76,0,0,0,0,0,187.38,0,82,0,0,0,0,0
1694,79.65,0,80,0,0,0,0,0,95.21,0,73,0,0,0,0,0,66.98,0,65,0,0,0,0,0,65.25,0,67,0,0,0,0,0,77.8,0,69,0,0,0,0,0,91.66,0,81,0,0,0,0,0
1695,147.81,0,140,0,0,0,0,0,132.68,0,140,0,0,0,0,0,142.67,0,158,0,0,0,0,0,157.79,0,165,0,0,0,0,0,143.17,0,156,0,0,0,0,0,134.85,0,128,0,0,0,0,0
1704,113.88,0,69,0,0,0,0,0,123.54,0,80,0,0,0,0,0,131.97,0,58,0,0,0,0,0,128.99,0,73,0,0,0,0,0,133.51,0,67,0,0,0,0,0,108.86,0,75,0,0,0,0,0
1708,147.07,0,108,0,0,0,0,0,136.18,0,91,0,0,0,0,0,133.45,0,118,0,0,0,0,0,153.27,0,115,0,0,0,0,0,140.83,0,109,0,0,0,0,0,166.78,0,122,0,0,0,0,0
1763,180.5,0,122,0,0,0,0,0,188.94,0,138,0,0,0,0,0,191,0,119,0,0,0,0,0,146.37,0,132,0,0,0,0,0,193.09,0,108,0,0,0,0,0,171.04,0,139,0,0,0,0,0
1766,26.76,0,91,0,0,0,0,0,26.78,0,85,0,0,0,0,0,26.66,0,105,0,0,0,0,0,25.28,0,93,0,0,0,0,0,25.06,0,93,0,0,0,0,0,29.73,0,102,0,0,0,0,0
1782,31.88,0,87,0,0,0,0,0,27.26,0,92,0,0,0,0,0,32.16,0,91,0,0,0,0,0,35.97,0,77,0,0,0,0,0,37.33,0,104,0,0,0,0,0,37.75,0,85,0,0,0,0,0
1792,73.13,0,85,0,0,0,0,0,67.2,0,86,0,0,0,0,0,72.78,0,80,0,0,0,0,0,85.96,0,80,0,0,0,0,0,60.63,0,91,0,0,0,0,0,84.08,0,94,0,0,0,0,0
1794,226.44,0,88,0,0,0,0,0,203.45,0,82,0,0,0,0,0,192.46,0,96,0,0,0,0,0,265.79,0,77,0,0,0,0,0,185.17,0,105,0,0,0,0,0,181.53,0,90,0,0,0,0,0
1808,121.96,0,101,0,0,0,0,0,128.71,0,85,0,0,0,0,0,110.74,0,92,0,0,0,0,0,121.04,0,88,0,0,0,0,0,138.67,0,114,0,0,0,0,0,144.48,0,118,0,0,0,0,0
1817,246.11,0,111,0,0,0,0,0,215.84,0,106,0,0,0,0,0,236.08,0,93,0,0,0,0,0,267.47,0,92,0,0,0,0,0,197.06,0,132,0,0,0,0,0,199.95,0,115,0,0,0,0,0
1818,157.24,0,107,0,0,0,0,0,152.27,0,97,0,0,0,0,0,177.52,0,119,0,0,0,0,0,132.79,0,124,0,0,0,0,0,175.76,0,96,0,0,0,0,0,132.02,0,125,0,0,0,0,0
1824,125.1,0,63,0,0,0,0,0,120.13,0,56,0,0,0,0,0,112.21,0,73,0,0,0,0,0,117.93,0,75,0,0,0,0,0,128.36,0,56,0,0,0,0,0,146.73,0,57,0,0,0,0,0
1840,205.01,0,91,0,0,0,0,0,219.7,0,75,0,0,0,0,0,165.15,0,77,0,0,0,0,0,199.3,0,91,0,0,0,0,0,172.12,0,97,0,0,0,0,0,182.44,0,73,0,0,0,0,0
1858,34.78,0,86,0,0,0,0,0,33.85,0,89,0,0,0,0,0,30.66,0,94,0,0,0,0,0,39.18,0,87,0,0,0,0,0,40.6,0,74,0,0,0,0,0,33.08,0,74,0,0,0,0,0
1867,37.56,0,117,0,0,0,0,0,40.19,0,126,0,0,0,0,0,42.75,0,110,0,0,0,0,0,32.79,0,125,0,0,0,0,0,43.79,0,120,0,0,0,0,0,32.34,0,139,0,0,0,0,0
1872,77.53,0,84,0,0,0,0,0,67.95,0,81,0,0,0,0,0,72.69,0,101,0,0,0,0,0,86.94,0,75,0,0,0,0,0,62.95,0,73,0,0,0,0,0,77.34,0,72,0,0,0,0,0
1878,1.35,0,114,0,0,0,0,0,1.55,0,117,0,0,0,0,0,1.56,0,120,0,0,0,0,0,1.28,0,122,0,0,0,0,0,1.12,0,122,0,0,0,0,0,1.57,0,109,0,0,0,0,0
1892,89.13,0,143,0,0,0,0,0,96.36,0,144,0,0,0,0,0,93.79,0,141,0,0,0,0,0,89.58,0,126,0,0,0,0,0,92.9,0,136,0,0,0,0,0,103.38,0,130,0,0,0,0,0
1894,242.31,0,131,0,0,0,0,0,258.46,0,147,0,0,0,0,0,219.14,0,140,0,0,0,0,0,286.02,0,131,0,0,0,0,0,244.54,0,118,0,0,0,0,0,251.85,0,125,0,0,0,0,0
1901,37.51,0,74,0,0,0,0,0,38.91,0,76,0,0,0,0,0,39.9,0,60,0,0,0,0,0,39.47,0,70,0,0,0,0,0,39.53,0,67,0,0,0,0,0,31.18,0,65,0,0,0,0,0
1908,103.79,0,83,0,0,0,0,0,94.26,0,76,0,0,0,0,0,115.6,0,95,0,0,0,0,0,103.24,0,66,0,0,0,0,0,107.15,0,75,0,0,0,0,0,116.95,0,71,0,0,0,0,0
1911,67.55,0,120,0,0,0,0,0,66.85,0,116,0,0,0,0,0,71.94,0,140,0,0,0,0,0,58.18,0,142,0,0,0,0,0,80.46,0,131,0,0,0,0,0,63.44,0,128,0,0,0,0,0
1913,81.13,0,132,0,0,0,0,0,73.91,0,123,0,0,0,0,0,68.5,0,115,0,0,0,0,0,74.58,0,109,0,0,0,0,0,85.73,0,128,0,0,0,0,0,96.42,0,132,0,0,0,0,0
1914,42.71,0,62,0,0,0,0,0,46.31,0,57,0,0,0,0,0,45.3,0,63,0,0,0,0,0,47.63,0,68,0,0,0,0,0,42.56,0,51,0,0,0,0,0,35.95,0,56,0,0,0,0,0
1934,15.53,0,109,0,0,0,0,0,18.53,0,109,0,0,0,0,0,12.48,0,120,0,0,0,0,0,17.56,0,94,0,0,0,0,0,12.44,0,108,0,0,0,0,0,18.57,0,96,0,0,0,0,0
1943,33.66,0,75,0,0,0,0,0,32.84,0,61,0,0,0,0,0,30.02,0,85,0,0,0,0,0,34.75,0,87,0,0,0,0,0,27.44,0,67,0,0,0,0,0,29.79,0,64,0,0,0,0,0
1952,216.31,0,90,0,0,0,0,0,205.34,0,75,0,0,0,0,0,239.85,0,98,0,0,0,0,0,182.94,0,89,0,0,0,0,0,229.62,0,87,0,0,0,0,0,231.65,0,87,0,0,0,0,0
2018,19.58,0,135,0,0,0,0,0,22.27,0,139,0,0,0,0,0,19.26,0,159,0,0,0,0,0,19.41,0,141,0,0,0,0,0,17.1,0,130,0,0,0,0,0,19.18,0,121,0,0,0,0,0
2021,78.3,0,102,0,0,0,0,0,87.91,0,122,0,0,0,0,0,91,0,104,0,0,0,0,0,66.69,0,94,0,0,0,0,0,92.72,0,88,0,0,0,0,0,91.73,0,116,0,0,0,0,0
2036,38.06,0,160,0,0,0,0,0,43.17,0,148,0,0,0,0,0,33.37,0,157,0,0,0,0,0,45.25,0,170,0,0,0,0,0,43.58,0,152,0,0,0,0,0,40.83,0,132,0,0,0,0,0
2049,13.21,0,155,0,0,0,0,0,11.94,0,155,0,0,0,0,0,12.95,0,127,0,0,0,0,0,14.79,0,148,0,0,0,0,0,15.48,0,180,0,0,0,0,0,13.73,0,161,0,0,0,0,0
2140,23.16,0,81,0,0,0,0,0,23.96,0,69,0,0,0,0,0,25.09,0,68,0,0,0,0,0,22.18,0,75,0,0,0,0,0,23.32,0,71,0,0,0,0,0,19.13,0,94,0,0,0,0,0
2141,106.58,0,157,0,0,0,0,0,92.4,0,173,0,0,0,0,0,115.89,0,147,0,0,0,0,0,126.99,0,126,0,0,0,0,0,88.23,0,155,0,0,0,0,0,123.14,0,168,0,0,0,0,0
2154,16.02,0,99,0,0,0,0,0,15.94,0,99,0,0,0,0,0,17.47,0,95,0,0,0,0,0,13.99,0,104,0,0,0,0,0,13.87,0,84,0,0,0,0,0,14.69,0,86,0,0,0,0,0
2159,23.81,0,128,0,0,0,0,0,20.5,0,122,0,0,0,0,0,19.26,0,108,0,0,0,0,0,25.8,0,124,0,0,0,0,0,23.23,0,108,0,0,0,0,0,27.42,0,125,0,0,0,0,0
