"outlierScore","ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
0.881245411092937,17367,6719.15,206,666,9425.28,10800.04,590.16,2254.65,0,8001.53,233,793,8157.89,12466.06,530.81,2254.65,0,7802.53,193,654,9996.15,11778.52,669.51,2254.65,0,6720.11,172,555,8281.61,11031.86,606.76,2254.65,0,6497.67,192,785,10013.17,10933.95,530.12,2254.65,0,5815.61,199,698,11217.43,12321.45,658.32,2254.65,0
0.873888653899251,42227,5932.1,209,526,8561.03,9829.39,357.12,816.63,0,6141.57,173,537,8798.25,8554.5,379.93,816.63,0,6333.54,199,570,9491.97,10406.91,390.66,816.63,0,6895.9,188,481,9758.42,9856.04,336.25,816.63,0,6664.3,228,591,9743.83,8844.81,412,816.63,0,6387.24,215,572,9311.01,11151.81,357.99,816.63,0
0.873612217436437,88250,4872.1,199,553,4127.94,2397.23,630.52,2741.45,0,4167.01,187,512,4918.7,2498.91,694.2,2741.45,0,4023.12,191,538,4598.69,2107.75,644.08,2741.45,0,5354.93,197,587,4883.41,2136.38,560.33,2741.45,0,3899.35,235,478,3752.62,2778.51,709.88,2741.45,0,4073.19,199,645,4908.02,2565.88,538.99,2741.45,0
0.871151925190224,18022,7139.89,204,325,9255.68,9362.51,449.24,2924.23,0,6395.22,217,305,10216.47,7935.4,415.63,2924.23,0,7579.47,239,367,7946.54,10857.41,409.24,2924.23,0,8171.11,210,339,8222.08,9271.89,372.66,2924.23,0,7539.98,211,303,10894.32,10926.78,477.5,2924.23,0,7202.63,236,335,11076.32,8376.09,409.5,2924.23,0
0.860397417162252,70587,5253.88,202,409,10016.49,11234.37,562.43,1787.51,0,6258.76,188,463,10051.52,9846.32,475.15,1787.51,0,4356.87,231,465,9385.88,13118.46,576.74,1787.51,0,6279.76,174,387,9543.34,9830.44,500.78,1787.51,0,5412.12,194,488,8241.6,11706.37,594.73,1787.51,0,4577.97,198,334,11403.8,9710.79,593.11,1787.51,0
0.858892159177996,21224,3199.66,196,517,8981.39,11904.25,535.41,2652.14,0,3391.66,206,504,7509.59,13108.24,625.99,2652.14,0,2783.21,168,490,9827.37,13173.22,588.9,2652.14,0,3460.83,223,566,9862.53,13060,514.35,2652.14,0,2606.05,204,500,9695.78,10815.9,620.48,2652.14,0,3584.17,234,617,8204.54,13064.5,450.11,2652.14,0
0.85498729634177,12327,5860.14,198,471,8087.17,9512.72,327.35,2156.54,0,6103.67,223,544,7947.35,10563.17,291.31,2156.54,0,5728.82,203,499,7806.76,9444.29,324.54,2156.54,0,5755.52,212,489,8311.77,9405.79,358.82,2156.54,0,4711.16,168,473,8401.96,9705.4,294.6,2156.54,0,6306.84,182,501,8107.36,9383.2,283.11,2156.54,0
0.854730944348694,45908,6128.54,206,377,9505.25,10242.78,424.75,2404.79,0,5836.86,207,329,9194.38,10317.13,416.83,2404.79,0,6806.97,185,392,7864.5,9602.09,388.43,2404.79,0,5475.64,237,357,8052.18,12253.59,402.19,2404.79,0,7167.52,214,358,11271.23,8871.44,398.77,2404.79,0,6775.44,221,352,10879.14,8468.8,420.33,2404.79,0
0.853811351462433,92619,6933.11,199,391,9681.2,8959.21,509.43,839.83,0,7351.09,188,376,10958.58,8205.18,498.8,839.83,0,6745.3,238,412,7764.12,9083.45,450.3,839.83,0,6512.86,191,394,11059.35,10517.34,477.18,839.83,0,6751.54,190,445,9451.7,10738.38,508.07,839.83,0,8046.29,229,402,10834.6,10353.15,589.51,839.83,0
0.853372195042847,20246,4890.05,204,411,4287.82,2424.14,405.04,1361.33,0,4194.98,187,345,5002.32,2853.83,339.25,1361.33,0,4277.28,193,329,4747.4,2805.9,343.02,1361.33,0,5767.58,226,360,4579.77,2393.5,477.76,1361.33,0,5303.63,221,441,4168.18,2356.2,462.78,1361.33,0,5603.41,206,485,4631.49,2451.91,438.14,1361.33,0
0.851069749640417,99889,4255.32,195,306,4575.93,3386.79,604.48,2985.89,0,4320.32,164,314,4143.64,3995.72,613.93,2985.89,0,3473.9,166,315,4895.95,2956.76,562.77,2985.89,0,4384.77,210,270,4826.81,3712.2,608.89,2985.89,0,4092.85,222,283,4171.72,3259.22,500.35,2985.89,0,5001.16,188,348,5173.31,3975.48,624.25,2985.89,0
0.850363867334269,70057,3353.56,202,387,10361.24,9655.05,675.61,1014.13,0,3619.72,200,364,9922.94,10276.38,684.51,1014.13,0,3244.91,219,416,9107.57,10728.6,694.03,1014.13,0,3213.11,162,454,12244.23,10163.26,669.63,1014.13,0,3088.42,168,355,11534.1,7863.62,661.59,1014.13,0,3641.47,226,336,11375.22,7799.56,591.84,1014.13,0
0.849352955305485,14508,3730.81,198,335,10448.26,9577.22,432.47,2190.68,0,4006.51,170,391,12437.19,11240.2,444.76,2190.68,0,3712.15,193,305,10563.93,9112.96,353.12,2190.68,0,3935.56,172,281,12284.41,10802.36,513.4,2190.68,0,3891.07,162,303,12509.05,8163.33,470.61,2190.68,0,3688.34,223,269,9218.66,8957.16,370.57,2190.68,0
0.848675765731216,4317,6865.42,200,542,10297.82,10094.13,354.77,1484.76,0,7505.19,180,555,9008.9,10465.11,342.71,1484.76,0,7665.03,198,504,9839.21,9261.11,418.5,1484.76,0,8176.25,211,464,9932.65,11476.75,362.8,1484.76,0,6812.63,163,456,9991.85,11445.54,298.9,1484.76,0,6507.67,229,578,9143.63,9205.8,295.07,1484.76,0
0.846709201784077,14223,5556.8,193,429,10170.88,8947.79,382.76,1090.24,0,4545.97,213,410,11667.04,9911.08,432.29,1090.24,0,5009.67,196,385,11383.06,9612.81,428.08,1090.24,0,6056.88,178,397,11011.84,9900.73,330.22,1090.24,0,5577.84,188,426,8248.75,8551.3,344.26,1090.24,0,5506.07,181,358,11881.64,9417.31,411.72,1090.24,0
0.846611329470398,43340,3700.74,209,347,4517.86,2429.49,575.4,2250.28,0,3127.76,196,393,3670.99,2034.36,603.69,2250.28,0,4296.25,178,412,3985.62,2401.92,513.41,2250.28,0,4155.95,193,299,3621,2912.7,603.04,2250.28,0,3609.01,175,410,4366.63,2843.97,481.52,2250.28,0,2962.41,195,389,4758.54,2293.53,467.21,2250.28,0
0.844705806417265,49815,6103.17,199,345,7105.33,7670.57,228.18,1083.25,0,6991.37,204,367,7268.28,7940.6,234.88,1083.25,0,7002.16,182,316,7099.14,8573.07,183.89,1083.25,0,5932.64,239,366,7056.09,8619.59,204.94,1083.25,0,4922,197,336,7282.92,8302.87,269.79,1083.25,0,6519.56,200,381,7946.36,9021.5,236.25,1083.25,0
0.840863577722349,69607,4791.94,194,466,8682.36,10454.2,381.63,2733.54,0,3920.23,203,483,10409.99,9052.78,334.6,2733.54,0,4952.02,158,553,9814.73,11492.56,366.97,2733.54,0,4700.77,193,510,7475.34,12480.93,420.62,2733.54,0,4507.97,227,444,8610.52,8915.12,402.31,2733.54,0,5087.67,177,474,9576.5,11356.47,416.36,2733.54,0
0.839890072694887,44025,3714.98,208,618,9232.4,8955.27,413.06,780.54,0,3972.18,247,515,8978.33,8027.33,381.91,780.54,0,3645.02,189,550,10291.51,8861.99,428.97,780.54,0,3630.93,239,569,9239.82,9218.1,384.78,780.54,0,4387.36,194,711,9954.24,9966.62,484.01,780.54,0,4182.95,247,657,8521.09,8920.4,412.33,780.54,0
0.83722028544736,58690,7090.16,190,376,8668.14,10025.79,419.12,1553,0,6934.51,196,445,9074.34,10569.9,443.93,1553,0,7225.7,178,365,9205.92,11800.53,401.08,1553,0,8449.95,167,366,10227.28,10749.31,432.08,1553,0,6620.42,206,382,9549.1,10370.23,407.02,1553,0,6885.03,195,451,10200.18,11842.6,421.18,1553,0
0.836408880373526,13414,5979.62,199,693,10081.99,9299.32,460.22,2331.09,0,5741.15,236,663,10430.51,7795.78,447.44,2331.09,0,5014.02,237,615,9368.87,8139.77,419.32,2331.09,0,5892.91,168,577,10680.53,10880.43,430.81,2331.09,0,6122.53,183,725,10976.56,10171.36,396.59,2331.09,0,7057.96,233,789,11824.37,10446.54,439.32,2331.09,0
0.835506530477058,39891,4798.68,204,257,6283.87,2787.81,628.44,2947.75,0,3844.4,226,251,6266.1,2949.49,698.11,2947.75,0,3992.57,176,294,5625.08,2674.8,532.86,2947.75,0,4429.61,235,298,6292.08,2646.68,525.76,2947.75,0,4357.94,242,296,6110.64,3272.31,723.64,2947.75,0,4292.53,244,290,5790.47,3132.18,712.37,2947.75,0
0.834796711714898,76456,6096.33,213,335,3117.03,3501.68,523.28,1564.7,0,5622.99,188,271,2722.13,3561.33,619.36,1564.7,0,6647.75,236,304,2738.06,2884.47,537.99,1564.7,0,5929.64,197,365,3429.83,2916.33,599.72,1564.7,0,7109.07,251,361,2788.11,3758.83,420.65,1564.7,0,5449.91,211,361,2539.83,2921.02,467,1564.7,0
0.833839507563352,99992,4868.29,197,558,10189.63,10090.23,326.16,2228.95,0,5009.46,217,458,11609.85,9600.9,359.43,2228.95,0,5021.07,210,558,10666.22,10490.27,375.85,2228.95,0,5124.09,183,452,10110.22,9326.75,321.01,2228.95,0,5074.97,187,481,12098.24,9520.8,341.06,2228.95,0,5541.11,195,638,9642.11,12007.53,359.32,2228.95,0
0.833227738899653,96914,3224.98,187,340,6520.81,5362.51,307.49,825.33,0,2629.65,174,310,7214.21,5678.42,366.92,825.33,0,3746.03,187,301,6995.74,5941.41,280.47,825.33,0,2647.24,201,330,7006.89,5285.37,285.68,825.33,0,2899.04,187,310,6240.17,4418.5,254.83,825.33,0,3413.66,190,274,6815.58,5042.5,265.26,825.33,0
0.831570155256152,99809,4847.83,200,213,4323.04,3100.52,699.23,1895.85,0,4985.94,178,243,4938.46,3518.48,733.82,1895.85,0,4577.17,173,175,4273.39,3323.66,616.62,1895.85,0,4244.84,212,190,3869.45,3508.56,774.91,1895.85,0,4274.77,175,254,3596.94,3273.62,742.3,1895.85,0,5497.98,205,246,4595.25,2750.42,646.04,1895.85,0
0.830984420302133,27578,5747.92,193,455,5766.71,1892.74,327.01,846.17,0,6492.67,174,504,5990.62,2036.71,328.43,846.17,0,4680.77,217,443,4779.66,1985.48,338.91,846.17,0,6652.88,160,513,5595.25,2178.44,375.78,846.17,0,5023.94,215,372,5843.01,1806.58,264.75,846.17,0,6444.98,216,484,6064.85,2267.38,290.71,846.17,0
0.827386673099976,62633,6530.6,195,261,4521.01,5906.43,359.15,400.83,0,6336.64,170,283,3747.8,6793.95,378.03,400.83,0,5820.55,165,286,3702.97,5950.87,340.52,400.83,0,6222.53,159,296,4077.11,7067.9,408.49,400.83,0,6747.48,211,246,4165.49,4803.35,357.55,400.83,0,5630.18,178,269,3676.67,6225.7,401.86,400.83,0
0.826567313014522,62407,4322.93,188,664,3847.86,2735.27,532.74,2612.66,0,3753.33,186,659,3682.67,2576.58,630.03,2612.66,0,4552.3,155,677,4399.39,2681.22,466.52,2612.66,0,4990.28,201,587,4327.08,2928.15,521.54,2612.66,0,3718.88,199,695,4336.49,2290.28,619.41,2612.66,0,3497.48,164,764,3520.15,3228.16,458.79,2612.66,0
0.825430329115966,4973,5222.76,197,280,4645.78,5835.4,286.04,1337.49,0,4561.6,202,277,4364.95,6199.3,235.77,1337.49,0,4712.5,202,238,4675.23,6169.7,340.54,1337.49,0,4354.73,216,274,4174.19,5827.38,267.66,1337.49,0,5756.17,224,250,4261.07,5983.03,314.16,1337.49,0,4937.76,165,292,3997.69,6462.74,263.05,1337.49,0
0.825293286185838,56514,4348.63,211,420,9382.5,6858.19,768.7,2609.85,0,4573.4,183,477,7777.77,5597.8,674.15,2609.85,0,4551.31,231,343,8339,7531.29,705.57,2609.85,0,4023.95,178,496,7516.47,6050.96,749.24,2609.85,0,3992.91,183,392,10353.61,6942.81,790.02,2609.85,0,4331.6,225,361,10551.65,6574.53,906.72,2609.85,0
0.8250454948901,95867,4874.03,192,468,8686.06,5089.31,351.45,1054.59,0,5827.97,210,377,8735.5,5273.87,355.55,1054.59,0,5735.51,167,423,9325.52,5859.16,371.53,1054.59,0,4053.11,219,389,9670.09,5591.13,304.35,1054.59,0,5055.09,176,525,9040.67,5204.47,326.15,1054.59,0,5053.07,166,399,8926.08,5579.2,339.15,1054.59,0
0.824271539070384,91781,8233.74,186,450,4048.72,3991.31,348.85,1701.26,0,7646.03,173,515,3753.32,3775.9,409.43,1701.26,0,7202.29,163,420,4052.42,4246.34,371.6,1701.26,0,7315.4,169,532,4379.16,3734.89,324.04,1701.26,0,6647.19,218,520,3947.56,4209.25,346.85,1701.26,0,9669.94,213,480,4273.28,4189.05,316.25,1701.26,0
0.824151258790599,90807,6422.65,205,411,2717.95,3547.66,463.41,2335.42,0,7273.9,226,338,2777.74,4073.32,540.8,2335.42,0,7342.58,216,414,3050.37,4052.74,498.68,2335.42,0,6734.56,233,385,2612.56,3160.51,411.5,2335.42,0,7132.89,210,487,2415.51,3560.54,474.51,2335.42,0,5836.65,203,366,3205.7,2870.6,371.95,2335.42,0
0.823417665415127,75022,2043.78,199,644,10139.76,9720.25,310.35,2108.09,0,1680.47,225,743,11064.58,8097.16,347.76,2108.09,0,1828.84,180,674,8556.03,9124.61,356.78,2108.09,0,2274.95,232,746,11903.91,10843.21,272.72,2108.09,0,1874.31,177,757,9825.84,10432.38,325.8,2108.09,0,2135.93,175,702,11561.04,9049.85,326.2,2108.09,0
0.823358646684519,22097,5189.96,189,558,5152.35,5370.67,227.71,1950.04,0,5128.55,171,562,5624.11,5425.8,233.98,1950.04,0,6214.92,182,521,5497.25,5558.03,247.53,1950.04,0,5094.42,216,473,6137.26,5265.08,201.54,1950.04,0,4678.21,201,631,5761.07,5740.07,235.11,1950.04,0,6169.65,162,591,5732.05,5540.28,222.03,1950.04,0
0.822858767741317,8612,3363.93,200,246,4096.77,5244.05,591.62,2999.53,0,3464.46,172,263,4861.69,5531.97,652.65,2999.53,0,3783.9,181,205,3633.34,5210.13,703.11,2999.53,0,3304.12,240,211,3750.54,5953.76,581.9,2999.53,0,2767.12,210,235,4007.09,4847.11,573.81,2999.53,0,3165.43,203,246,4861.29,6212.59,691.43,2999.53,0
0.822073862678659,45482,6648.84,198,333,8664.2,10522.05,325.9,2076.48,0,6198.6,185,305,9434.88,9882.19,265.96,2076.48,0,7051.31,159,319,10192.38,9635.29,370.82,2076.48,0,6834.55,202,280,10117.46,9934.26,316.46,2076.48,0,6682.1,185,294,9871.2,10668.06,318.78,2076.48,0,6835.77,231,390,9532.53,10450.65,336.3,2076.48,0
0.821259876701804,89952,7307.02,202,201,3794.47,3627.12,691.48,1457.77,0,7869.34,186,185,3586.45,4267.37,777.26,1457.77,0,8251.95,229,178,3567.07,3508.66,809.46,1457.77,0,8389.07,241,215,3239,3579.09,649.29,1457.77,0,8416.38,177,216,3372.39,4086,573.33,1457.77,0,7409,208,179,3086.65,3762.76,606.44,1457.77,0
0.820244764448591,48535,3181.39,196,411,10074.84,6995.58,419.59,716.46,0,3040.02,207,396,11803.24,7809.03,362.87,716.46,0,2898.99,184,400,8077.38,6566.83,410.37,716.46,0,3627.45,234,396,8781.69,6960.94,408.12,716.46,0,3069.53,195,421,12041.15,6276.38,393.28,716.46,0,2929.12,195,344,12030.12,7985.39,421.41,716.46,0
0.819755191445697,11094,5462.16,186,438,9508.48,9048.81,514.86,2414.25,0,6364.49,172,455,11086.17,9670.41,595.12,2414.25,0,6475.45,177,416,8460.3,10670.95,418.59,2414.25,0,4555.45,182,518,9859.86,7285.7,522.07,2414.25,0,4831.79,193,365,11268.34,10851.27,465.1,2414.25,0,5444.89,151,498,10827.92,9631.68,437.76,2414.25,0
0.819444084574838,42915,3499.02,199,432,6070.72,7142.96,295.45,907.21,0,3045.01,164,386,5586.21,7276.2,319.51,907.21,0,3938.71,218,457,6623.42,7349.85,291.97,907.21,0,3438.98,205,419,5649.87,6966.54,276.91,907.21,0,2982.35,193,382,6988.72,7558.08,239.54,907.21,0,3553.97,191,444,7077.74,7209.12,256.61,907.21,0
0.819285986653722,2000,4917.7,196,444,4662.82,4774.18,315.95,723.05,0,3946.21,164,525,5305.81,5006.44,362.27,723.05,0,4218.67,192,381,5096.07,5205.34,374.48,723.05,0,4709.08,229,356,4575.04,4576.95,309.28,723.05,0,5320.31,229,420,5249.24,5063.17,325.37,723.05,0,4648.42,230,522,5397.73,5579.79,270.16,723.05,0
0.818900950324219,15356,3769.53,203,418,8331.4,10384.37,349.48,1782.1,0,3377.74,183,464,8734.09,11275.51,343.61,1782.1,0,3954.62,187,422,9286.55,11937.77,358.98,1782.1,0,4362.42,169,351,8305.85,11236.68,294.52,1782.1,0,3759.19,225,475,7861.22,11160.23,341.11,1782.1,0,3608.24,192,342,9329.82,10613.75,321.14,1782.1,0
0.818329109515981,26744,5585.16,208,313,3876.91,8148.26,376.08,335.2,0,5228.92,190,351,4033.13,7009.14,303.04,335.2,0,4686.71,175,301,3393.59,7549.95,388.92,335.2,0,4896.48,181,315,3238.74,8873.79,381.5,335.2,0,5128.84,220,368,4268.16,9336.87,401.52,335.2,0,5192.96,228,364,3731.01,7961,330.84,335.2,0
0.816731526485519,64695,5960.64,200,341,3034.18,6474.67,597.62,2766.64,0,6689.89,197,308,2615.47,7618.05,547.81,2766.64,0,6953.48,180,294,3623.32,5333.96,691.58,2766.64,0,5122.08,226,310,3449.04,6206.19,713.58,2766.64,0,5953.2,185,313,2491.01,7341.41,568.92,2766.64,0,5090.77,163,336,2757.42,5906.32,683.58,2766.64,0
0.816464610202295,27704,6610.08,190,329,10302.8,9773.56,469.5,2018.34,0,6113.47,220,375,10996.98,10024.59,407.02,2018.34,0,7031.22,155,390,11230.95,11102.47,381.71,2018.34,0,6038.82,171,269,9402.52,9178,547.17,2018.34,0,6405.55,189,287,11915.61,11443.75,473.7,2018.34,0,5705.74,193,296,12199.17,11080.75,431.7,2018.34,0
0.815487722197443,33931,4499.07,205,637,5713.8,7192.11,708.54,2777.83,0,5228.4,204,653,6481.27,5898.28,781.58,2777.83,0,5341.37,224,713,5702.85,7671.53,608.38,2777.83,0,3927.92,186,577,4848.78,8121.68,847.47,2777.83,0,4757.83,215,631,5034.02,5999.73,679.29,2777.83,0,4342.75,217,620,6433.36,8291.58,666.15,2777.83,0
0.814542462431854,39917,5013.59,195,344,6270.61,2912.34,315.29,1015.97,0,5217.52,190,385,5141.39,2353.76,281.56,1015.97,0,5496.06,215,329,5338.19,2624.01,281.74,1015.97,0,5133.21,224,397,6425.69,3042.46,345.2,1015.97,0,4926.5,186,317,5179.57,2491.32,376.83,1015.97,0,4924.63,157,326,5191.62,2572.3,318.25,1015.97,0
0.81382504036745,79243,4065.96,204,275,6696.05,5282.74,260.26,609.71,0,3679.93,218,258,7962.84,4823.55,239.38,609.71,0,3296.06,221,328,6153.94,4526.82,224.33,609.71,0,3990.08,203,221,5650.05,4982.48,253.77,609.71,0,3866.88,210,262,7564.04,4268.01,222.06,609.71,0,3358.15,207,237,5673.02,5753.6,222.32,609.71,0
0.813679887969548,88284,5025.79,201,259,8408.74,10219.93,201.15,1398.16,0,5725.85,167,283,7714.08,9381.97,222.15,1398.16,0,4190.45,220,276,8757.35,8263.92,193.81,1398.16,0,5108.33,239,234,8757.27,9715.39,210.02,1398.16,0,4827.21,236,253,9033.98,10603.54,218.41,1398.16,0,5536.66,167,244,8855.21,9595.3,201.84,1398.16,0
0.812400508144444,31964,8296.88,195,661,9051.83,9345.27,556.39,2715.72,0,8800.83,186,602,7316.47,8798.39,529.31,2715.72,0,9937.55,196,740,10063.93,10094.89,472.17,2715.72,0,8338.6,190,755,9421.46,10445.18,650.93,2715.72,0,8283.14,227,601,8647.25,10223.34,653.12,2715.72,0,6936.53,225,638,10415.74,10233.14,541.8,2715.72,0
0.811537627066359,72080,4877.42,193,539,9606.05,10308.11,276.98,1487.14,0,4584.03,180,585,10112.31,9631.5,306.52,1487.14,0,5676.5,216,635,9940.89,12002.76,233.16,1487.14,0,5196.09,196,507,8236.3,9666.53,231.67,1487.14,0,5172.51,218,493,8032.15,11188.87,225.83,1487.14,0,4699.25,191,625,8089.07,10728.9,322.93,1487.14,0
0.810472923133754,971,4575.22,206,363,6349.88,5701.71,357.12,976.41,0,4901.38,236,386,5976.72,6296.18,317.74,976.41,0,4053.81,201,319,5799.74,6651.63,392.05,976.41,0,4970.53,197,346,5701.17,6674.48,342.75,976.41,0,5374,167,320,5574.65,6704.29,386.69,976.41,0,5209.99,206,384,6207.87,6096.44,311.22,976.41,0
0.8099864163854,84997,4668.06,204,252,7066.26,9169.39,566.11,2339.45,0,4661.28,237,209,5747.85,10494.93,630.19,2339.45,0,4129.57,192,243,5892.31,7925.04,622.27,2339.45,0,5521.52,236,251,8430.61,7700.88,524.42,2339.45,0,3937.27,163,249,5704.81,10420.59,598.19,2339.45,0,5499.23,185,232,8415.38,9997.08,661.49,2339.45,0
0.809605194276964,84054,5617.99,197,464,7478.43,4167.15,923.22,2557.49,0,6306.59,173,416,8521.4,3352.9,798.19,2557.49,0,5740.9,212,515,7275.14,4761.14,805.27,2557.49,0,5160.86,180,475,8350.8,3952.5,899.86,2557.49,0,6716.91,159,372,6267.29,4418.13,803.15,2557.49,0,4615.96,196,377,8969.13,3735.8,750.68,2557.49,0
0.80901854231963,17169,3933.98,194,408,4600.35,3599.15,583.65,2964.83,0,3795.38,182,432,5093.29,3399.18,552.79,2964.83,0,4630.97,212,440,4420.19,3362.32,550.04,2964.83,0,3761.71,162,366,5219.24,3399.4,588.47,2964.83,0,3334.69,205,403,4857.6,3456.01,485.33,2964.83,0,4410.2,170,394,4558.69,4283.23,532.9,2964.83,0
0.808855057938832,88483,4842.84,188,508,6874.54,10311.18,716.86,2302.49,0,4890.48,197,565,7241.86,8287.42,617.97,2302.49,0,4303.39,180,603,5638.81,12195.67,756.15,2302.49,0,4711.88,201,474,8071.7,11193.41,733.95,2302.49,0,4715,187,427,7401.7,9183.95,616.9,2302.49,0,4445.76,153,543,6236.67,10723.07,839.23,2302.49,0
0.808657672619946,83818,5264.16,208,435,5866.33,5070.91,286.59,952.33,0,5326.95,173,517,5136.67,4594.26,325.78,952.33,0,5311.9,203,355,5356.34,5322.02,334.94,952.33,0,4508.93,198,471,5370.39,5976.99,297.53,952.33,0,4426.38,210,408,5765.87,5263.84,263.29,952.33,0,6134.78,204,427,5885.67,5071.08,272.38,952.33,0
0.808399375010745,39149,5743.24,205,346,3525.72,3412.76,222.98,2074.12,0,6309.44,169,288,4085.4,2797.68,204.77,2074.12,0,5192.15,193,406,3218.1,3611.89,190.83,2074.12,0,6204.93,167,368,2863.17,3593.09,195.65,2074.12,0,5954.69,240,348,3417.35,3566.61,197.69,2074.12,0,6408.18,210,371,3038.88,3393.09,242.61,2074.12,0
