"outlierScore","ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
0.732243194342443,70682,275.65,0,57,29.46,33.66,357.37,1616.02,13657.92,329.76,0,50,32.04,33.31,299.88,1616.02,16148.97,267.71,0,63,24.39,37.63,308.98,1616.02,12922.74,259.25,0,57,30.59,27.97,295.06,1616.02,12573.2,230.99,0,61,29.32,32.92,361.66,1616.02,13997.48,229.36,0,68,33.85,31.36,323.66,1616.02,15641.01
0.731300579183016,43020,286.38,0,37,49.67,27.29,359.59,373.04,1965.4,290.48,0,42,48.86,27.79,306.77,373.04,2093.95,243.83,0,41,42.92,22.08,356.76,373.04,2144.57,334.92,0,30,46.1,25.88,410.79,373.04,2041.95,281.1,0,42,57.18,31.46,289.67,373.04,2195.76,295.52,0,31,55.77,29.6,346.09,373.04,2227.01
0.730999210320936,66712,321.91,0,39,64.33,79.65,542.85,2059.52,12117.59,271.86,0,41,72.08,84.35,445.46,2059.52,10257.48,271.41,0,42,71.32,85.84,593.77,2059.52,12821.52,357.71,0,44,70.9,84.77,616.5,2059.52,14264.54,280.11,0,42,52.97,91.07,616.58,2059.52,13724.74,385.58,0,45,57.74,69.9,523.55,2059.52,14524.1
0.72707669063059,48679,330.61,0,42,15.45,52.4,402.18,1769.13,14094.3,313.79,0,38,14.06,62.59,459.15,1769.13,12867.17,371.95,0,44,17.76,56.2,355.89,1769.13,15083.76,354.93,0,42,14.37,50.23,363.99,1769.13,11463.96,302.16,0,47,16.94,43.7,423.44,1769.13,15615.18,382.49,0,50,17.87,42.09,481.74,1769.13,14912.07
0.724484794501423,17883,352.66,0,33,27.23,150.94,373.71,659.2,9741.16,333.19,0,37,30.12,145.53,400.68,659.2,9888.05,311.5,0,38,24.92,167.2,430.49,659.2,7846.02,290.88,0,36,27.3,137.65,392.91,659.2,10643.34,390.54,0,31,27.59,129.17,432.37,659.2,11126,370.52,0,30,24.5,129.31,395.84,659.2,11532.91
0.722834021777398,67572,354.45,0,43,82.68,48.31,282.72,1877.27,13962.22,320.01,0,43,90.14,47.39,324.34,1877.27,12801.79,370.23,0,49,80.52,47.17,239.69,1877.27,15489.16,316.97,0,49,67.42,54.89,297.98,1877.27,15844.13,318.13,0,37,76.99,57.59,285.85,1877.27,14494.04,410.04,0,46,81.95,57.91,297.56,1877.27,16709.05
0.721147342354584,62631,346.4,0,33,19.72,64.06,475.93,2610.27,12771.05,292.51,0,29,20.79,63.84,496.14,2610.27,13335.24,398.17,0,28,17.91,59.01,386.42,2610.27,14855.78,324.41,0,34,17.12,75.73,512.95,2610.27,13869.26,385.36,0,36,17.89,52.96,467.86,2610.27,11184.94,293.28,0,39,18.56,68.98,382.07,2610.27,11027.97
0.720362104926242,68064,297.19,0,43,10.61,59.3,496.77,2796.83,9371.91,270.6,0,39,12.48,69.58,467.16,2796.83,7665.63,294.66,0,49,9.1,56.23,483.15,2796.83,10797.15,265.25,0,40,11.37,59.89,446.02,2796.83,10403.46,304.57,0,51,12.68,65.03,410.33,2796.83,11098.13,264.92,0,40,9.58,47.77,568.65,2796.83,7521.32
0.718526716395548,24646,185.83,0,46,54.48,29.95,301.98,961,1543.52,212.88,0,52,52.54,29.79,313.62,961,1530.05,170.12,0,44,57.21,28.42,280.58,961,1679.39,180.25,0,54,46.9,30.74,310.27,961,1689.95,154.14,0,47,64.46,30.51,311.81,961,1585.89,185.5,0,46,46.09,28.86,358.5,961,1600.69
0.713588213092524,89965,208.74,0,31,66.86,46.12,261.59,1484.32,12388.92,204.93,0,31,66.83,51.34,260.75,1484.32,14343.31,177.27,0,35,76.55,53.85,243.57,1484.32,11749.65,232.05,0,34,61.42,54.55,267.28,1484.32,11452.4,199.24,0,34,56.87,38.47,237.37,1484.32,14190.54,198.99,0,31,74.18,51.49,305.82,1484.32,11482.32
0.711830530546005,93267,386.01,0,47,56.87,48.48,270.03,2089.35,15526.11,337.84,0,52,56.34,55.11,228.36,2089.35,16242.14,411.25,0,49,58.38,52.68,290.2,2089.35,12928.24,320.09,0,45,66.98,48.49,267.61,2089.35,16381.59,332.48,0,54,57.28,54.07,284.33,2089.35,15758.46,339.46,0,39,67.94,46.43,312.03,2089.35,15792.9
0.709299099690567,94508,302.18,0,53,15.71,47.08,206.68,1305,11166.51,273.97,0,52,16.29,43.89,237.49,1305,13018.62,353.04,0,61,15.05,48.22,170.74,1305,12287.49,243.72,0,46,12.95,50.85,245.54,1305,11363.81,361.64,0,46,13,39.35,192.44,1305,13151.11,295.16,0,44,15.25,45.47,244.53,1305,9996.16
0.707503349582507,66639,262.69,0,54,63.93,28.5,406.39,2616.61,13193.13,226.51,0,50,55.02,31.65,386.01,2616.61,10629.36,286.98,0,50,60.52,23.57,475.36,2616.61,11807.89,216.38,0,54,53.12,28.9,443.38,2616.61,11222.36,253.11,0,49,59.92,30.72,408.48,2616.61,15000.53,223.7,0,54,66.55,30.68,349.98,2616.61,12791.7
0.707032125730916,20825,287.35,0,32,28.19,55.75,359.25,2922.77,10941.32,275.54,0,32,28.34,57.77,416.33,2922.77,12163.59,313.25,0,26,24.81,53.74,400.91,2922.77,13091.47,310.7,0,28,30.87,60.58,372.68,2922.77,10685.21,252.02,0,30,23.65,62.9,413.19,2922.77,9551.66,294.14,0,31,33.38,60.8,418.7,2922.77,13128.49
0.705536970130955,49784,341.41,0,45,60,92.89,334.27,1729.92,13585.92,377.81,0,46,58.33,83.15,329.48,1729.92,14663.32,284.31,0,45,54.9,110.41,330.06,1729.92,16009.83,299.77,0,38,61.27,107.25,341.57,1729.92,11380.76,302.2,0,39,57.46,103.52,371.13,1729.92,13986.75,295.39,0,42,52.98,95.38,339.66,1729.92,13287.38
0.703495630969155,81092,242.86,0,48,40.83,79.27,633.44,2901.27,3167.08,250.35,0,39,39.76,65.44,566.43,2901.27,2556.44,237.51,0,42,35.46,84.44,741.75,2901.27,3587.09,277.63,0,42,44.1,92.7,737.42,2901.27,3101.73,264.24,0,39,45.96,78.15,549.78,2901.27,3234.8,210.05,0,47,38.88,88.49,680.07,2901.27,3548.06
0.702223432324425,36430,342.67,0,17,27.66,6.2,324.45,2062.87,12848.01,366.97,0,16,29.78,6.76,320.78,2062.87,14881.6,366.74,0,15,31.48,7.33,376.14,2062.87,10300.79,277.23,0,17,25.49,7.08,362.85,2062.87,11630.06,378.1,0,14,29.23,5.28,304.51,2062.87,14089.82,386.48,0,19,27.52,6.24,325.09,2062.87,11737.45
0.702223432324425,63300,213.37,0,56,85.66,58.38,444.92,2304.15,13313.2,191.3,0,52,81.15,51.82,432.54,2304.15,11129.15,186.85,0,56,76.13,56.42,454.85,2304.15,14508.38,187.16,0,45,96.27,58.61,415.57,2304.15,13770.45,251.98,0,47,76.04,55.87,461.43,2304.15,15171.14,252.85,0,48,86.99,55.3,473.55,2304.15,11757.25
0.701995585888889,8467,296.41,0,28,47,75.37,273.83,839.2,9422.75,259.91,0,32,48.11,62.38,275.85,839.2,10265.22,303.88,0,23,46.9,63.77,284.61,839.2,10814.99,244.18,0,33,47.39,89.9,268.3,839.2,8502.03,294.13,0,24,41.81,71.95,231.5,839.2,10653.01,289.99,0,26,38.32,64.68,304.99,839.2,8531.44
0.700922565051961,28679,423.72,0,54,29.21,34.62,364.53,2218.26,11545.17,340.87,0,50,30.39,37.64,368.8,2218.26,13419.17,437.45,0,63,27.84,38.35,436.15,2218.26,10031.33,382.65,0,56,33.19,39.01,414.19,2218.26,13780.57,345.94,0,47,31.43,31.48,314.11,2218.26,13513.22,379.94,0,56,28.75,38.11,362.48,2218.26,10031.94
0.70051145736328,75231,288.7,0,41,58.4,64.41,444.25,1169.65,14563.7,240.65,0,49,55.03,69.02,396.31,1169.65,13258.21,286.49,0,43,60.08,67.24,396.77,1169.65,14178.77,279.75,0,34,56.26,54.8,402.37,1169.65,13456.75,231.67,0,44,49.28,55.76,397.15,1169.65,16212.46,335.13,0,47,63.28,52.41,367.91,1169.65,13527.45
0.699562139075285,81373,351.15,0,53,53.76,30.67,323.61,809.47,10464.39,370.33,0,62,61.59,33.52,357.5,809.47,9439.68,406.04,0,61,53.84,25.38,345.84,809.47,8697.38,395.77,0,56,57.85,36.77,293.77,809.47,10784.1,351.2,0,50,61.89,28.73,353.94,809.47,11680.23,295.54,0,62,46.87,29.14,332.04,809.47,11140.26
0.699149722158267,32969,310.98,0,36,45.79,38.61,350.16,1579.74,12567.26,291.63,0,31,50.79,43.04,352.75,1579.74,10181.99,348.97,0,33,50.02,34.9,280.31,1579.74,14808.17,341.01,0,42,39.11,38.96,388.31,1579.74,12546.72,364.95,0,29,47.56,37.52,395.24,1579.74,13550.11,354.31,0,38,42.24,39.98,284.4,1579.74,13156.33
0.697341861315611,56682,308.75,0,39,59.67,21.3,228.81,1272.58,9854.63,322.61,0,47,49.03,24.7,197.98,1272.58,8225.63,276.23,0,42,57.51,23.11,230.57,1272.58,7884.16,354.46,0,43,63.91,18.07,186.4,1272.58,10150.38,298.52,0,34,70.24,25.42,231.4,1272.58,10854.49,253.83,0,31,65.86,23.05,270.76,1272.58,11566.04
