"ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
411,280485.59,4987,3969,14444.68,10709.82,619.72,2373.77,0,231361.18,5753,4110,11928.06,9479.38,618.85,2373.77,0,248118.29,5787,3736,13582.25,9342.99,519.29,2373.77,0,250589.74,4607,4502,13626.02,8618.38,730.5,2373.77,0,236468.48,5642,3691,12329.09,9542.56,604.14,2373.77,0,325152.27,4906,4070,16578.03,11969.98,589.58,2373.77,0
412,133381.46,4996,5503,5399.79,16597.44,825.34,2458.73,0,120469.27,5543,5116,5352.93,13813.83,929.16,2458.73,0,141770.77,4888,6469,4369.28,16169.05,764.72,2458.73,0,127758,4030,4502,5510.63,18520.86,909.38,2458.73,0,120978.65,5352,5740,5114.51,14627.52,911.51,2458.73,0,107048.5,4512,6156,4366.39,14547.36,771.37,2458.73,0
417,226419.68,4992,4859,6572.39,7357.66,1034.56,2802.68,0,261073.08,4684,4636,5282.31,8709.96,942.03,2802.68,0,254037.33,4751,5568,6584.2,6356.41,1236.25,2802.68,0,248941.37,5641,5274,5988.1,8347.52,1127.29,2802.68,0,200707.81,4827,4825,5401.08,8198.9,923.38,2802.68,0,222357.9,5693,5415,7214.52,6614.55,1172.99,2802.68,0
427,154662.57,4989,3224,20268.03,12652.13,999.19,2671.16,0,126949,4868,3466,23022.51,13836.57,1041.46,2671.16,0,177735.81,5245,3413,22384.82,10202.43,1165.44,2671.16,0,147463.37,4746,2799,20248,10295.07,970.64,2671.16,0,165250.26,5212,3416,18174.25,10911.36,900.06,2671.16,0,144924.33,5366,2901,21982.37,10651.52,923.48,2671.16,0
434,234994.75,4865,5073,12366.98,14016.55,681.23,2672.31,0,227262.64,5028,5948,12204.95,13688.45,770.52,2672.31,0,220615.07,4521,4234,12141.08,12828.82,586.91,2672.31,0,201723.24,5249,4505,12840.24,16393.42,795.79,2672.31,0,259435.27,4209,5437,14017.67,14502.22,698.27,2672.31,0,236236.85,4526,5700,10130.18,14545.43,695.7,2672.31,0
455,358374.92,4957,5594,15555.86,17760.48,1206.41,2488.68,0,325167.58,4602,4607,14145.95,14688.05,1065.21,2488.68,0,314296.33,5795,6362,12863.04,20876.44,1174.23,2488.68,0,400268.91,5279,5423,13860.56,17649.99,1212.06,2488.68,0,332339.81,5419,4525,15833.06,20930.41,1227.93,2488.68,0,408995.45,4983,5881,18053.59,16331.73,985.81,2488.68,0
465,133559.96,5036,5604,5314.99,13010.84,1180.37,2633.63,0,110902.19,4470,4887,6203.63,12112.36,955.01,2633.63,0,156794.89,5650,6648,4810.64,11856.93,1242.62,2633.63,0,139233.76,4666,4624,5989.03,15084.47,1004.09,2633.63,0,107463.3,5865,6616,5281.11,12216.67,1299.77,2633.63,0,112376.24,4310,6247,4649.92,11919.83,1347.16,2633.63,0
470,212863.95,5060,5459,15807.24,7356.34,1080.35,2697.7,0,226825.8,5589,4928,15324.39,6716.52,1261.37,2697.7,0,239235.46,4329,5059,18629.57,6557.1,1016.2,2697.7,0,198147.26,4915,6242,17516.3,8320.3,1162.05,2697.7,0,197297.86,6043,6520,15560.94,8063.48,1119.91,2697.7,0,231630.11,5227,4784,18557.81,8505.7,999.66,2697.7,0
472,127399.19,5002,4487,10398.23,13214.27,908.25,2983.15,0,141442.32,5800,3867,12036.37,10610.31,945.01,2983.15,0,129606.74,5902,5050,9384.68,12259.91,896.86,2983.15,0,120682.24,5224,4438,9567.01,13049.14,964.57,2983.15,0,133419.86,5084,5117,9012.16,13109.46,738.15,2983.15,0,147415.19,5870,5314,10697.57,12509.32,1060.88,2983.15,0
473,291609.26,5051,5854,10206.58,8998.47,1255.82,2088.23,0,318247.67,5671,6123,11464.49,9255.47,1317.75,2088.23,0,339047.66,5328,6030,10228.32,8355.68,1364.77,2088.23,0,270061.44,4105,6726,11960.6,10260.75,1012.54,2088.23,0,310693.5,4671,6176,8167.47,10141.58,1231.17,2088.23,0,322984.64,5869,5062,9215.62,10330.78,1278.32,2088.23,0
474,214652.93,4921,4895,10545.63,14241.8,1269.58,2194.95,0,239145.63,5131,4101,12165.78,16273.91,1038.34,2194.95,0,211373.61,4143,4576,10874.95,11646.72,1520.56,2194.95,0,184855.1,4450,4773,11199.13,13856.43,1200.72,2194.95,0,174515.5,5733,5592,12477.15,12134,1314.71,2194.95,0,228300.88,5813,5336,8743.02,12804.83,1260.53,2194.95,0
492,233168.27,4920,6462,7466.01,4112.11,811.93,2333.45,0,189169.14,4329,5315,8800.34,4137.82,806.02,2333.45,0,233597.76,5318,6807,8425,4553.43,831.49,2333.45,0,196007.6,5003,6891,8466.93,4139.72,702.97,2333.45,0,253119.2,5096,7181,7498.27,3718.75,791.76,2333.45,0,254922.1,5313,6193,8089.92,3375.38,787.42,2333.45,0
498,159090.42,4940,5114,7180.35,16239.8,1139.39,2642.91,0,181622.23,4020,5433,6439.01,13169.38,988.34,2642.91,0,134732.07,4648,5223,6113.85,13838.86,1222.32,2642.91,0,161423.38,5746,4579,6185.52,18807.69,1028.31,2642.91,0,186651.79,5161,5764,6808.36,19075.61,1056.24,2642.91,0,143672.91,4289,4270,7302.79,16473.31,1020.44,2642.91,0
504,319346.72,5072,4984,13355.36,11581.53,1036.28,2456.5,0,317459.59,5474,4221,16025.53,13000.51,1119.71,2456.5,0,258464.19,4343,4366,13229.72,10000.8,990,2456.5,0,335361.48,4395,5622,11690.65,12566.28,938.15,2456.5,0,316169.86,4900,5247,14284.05,10039.25,1084.98,2456.5,0,285294.41,5451,5946,12559.87,12983.53,1090.33,2456.5,0
515,306137.34,5037,3730,11694.91,4848.84,1186.32,2314.67,0,275973.85,4457,4345,10095.35,4456.34,1336.47,2314.67,0,280346.12,5773,3983,13330.96,4015.2,1064.34,2314.67,0,306013.18,4341,4330,12282.84,5701.92,980.8,2314.67,0,342841.8,5845,3171,11811.28,4688.67,1012.74,2314.67,0,267681.83,5020,3067,12162.69,5147.78,1032.04,2314.67,0
519,185429.75,4973,5879,10317.97,12227.06,688.05,2702.18,0,185626.87,4476,5296,11946.99,13031.48,754.6,2702.18,0,208488.5,5949,6326,11011.34,13954.22,731.31,2702.18,0,154474.89,5618,6980,8602.64,13411.8,695.95,2702.18,0,169023.69,4489,5238,9072.2,14124.95,621.68,2702.18,0,206549.33,5349,4967,9476.1,11668.54,684.07,2702.18,0
520,268566.48,4976,4422,5265.95,19202.52,673.85,3140.4,0,282626.12,5327,5080,4626.22,22717.81,560.89,3140.4,0,225973.18,4073,4100,6228.79,21898.6,594.76,3140.4,0,320962.42,4642,4697,4796.93,17667.37,555.98,3140.4,0,243900.06,5485,4003,6033.23,17193.01,744.47,3140.4,0,278716.18,5808,3651,6282.99,16858.2,692.15,3140.4,0
532,224958.09,5050,3862,16331.62,5143.46,1134.97,2992.58,0,247282.42,4567,4217,13093.11,4537.78,925.85,2992.58,0,185774.75,4557,3141,17172.71,4476.46,1062.11,2992.58,0,260094.61,5241,4596,14220.49,4418.26,1080.31,2992.58,0,215405.46,4809,3764,13154.41,4715.68,998.27,2992.58,0,210895.51,4665,4634,13714.25,5396.51,1121.2,2992.58,0
534,205621.03,5023,4427,7710.03,7666.84,1156.39,3069.37,0,193477.55,5320,4135,8017.86,9153.03,1240.54,3069.37,0,172883.82,5249,4374,7954.63,7033.93,1058.46,3069.37,0,203428.81,5751,3754,7803.38,6449.14,1170.23,3069.37,0,197781.26,5481,4914,8738.88,9113.9,1062.03,3069.37,0,165340.26,5101,4353,6931.45,7746.77,1092.78,3069.37,0
