"outlierScore","ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
0.899478626320413,16411,217303.74,4998,6292,19635.17,31623.54,892.41,2145.43,0,233237.29,4134,5342,18427.55,35344.66,744.66,2145.43,0,259192.96,4055,6653,20625.01,31240.88,1025.82,2145.43,0,219807.24,5541,7106,22222.69,37441.9,757.01,2145.43,0,232297.16,5775,5252,21871.57,35221.63,864.85,2145.43,0,187158.66,5145,5990,15723.52,26465.34,741.54,2145.43,0
0.894513570746406,89436,165595.63,4952,5335,26829.88,36347.05,792.36,3336.88,0,139592.01,4719,5961,30636.96,36868.72,947.34,3336.88,0,134474.27,4217,5995,22033.74,32503.17,644.41,3336.88,0,148893.51,5394,4280,26895.83,39431.82,793.57,3336.88,0,142128.92,4329,4983,29184.01,35681.5,864.08,3336.88,0,184100.43,5513,5672,24390.78,41872.16,655.16,3336.88,0
0.89303655240483,96101,373475.03,4983,3283,13834.24,11998.48,613.86,2558.35,0,313254.94,5701,3043,13788.77,12087.27,660.84,2558.35,0,442048.23,5639,2901,13735.53,12689.36,691.03,2558.35,0,442212.59,5892,3694,14118.75,14067.78,655.22,2558.35,0,344971.29,5304,3700,14260.15,13478.14,690.86,2558.35,0,406288.25,4622,3229,14373.25,13835.76,505.66,2558.35,0
0.888891136303937,83659,311291.84,4922,6518,11590.18,31703.68,868.81,2492.32,0,364895.84,5100,7699,13116.55,34615.28,996.51,2492.32,0,293873.37,4026,6333,9398.29,26103.69,838.53,2492.32,0,266501.74,4166,5758,12498.35,37087.31,747.91,2492.32,0,334650.91,5683,7599,12550.62,34066.07,1028.33,2492.32,0,311701.82,5466,7799,12313.35,35305.45,832.7,2492.32,0
0.882297027549913,38995,367207.02,5071,6321,5893.21,32341.21,906.14,2062.95,0,313540.92,5714,6146,6977.77,37802.31,1038.77,2062.95,0,335896.2,4952,6583,5416.12,33275.99,1056.13,2062.95,0,309206.39,4077,6913,5886.03,36174.27,962.46,2062.95,0,295100.05,5559,5546,6734.65,34021.89,747.69,2062.95,0,423640.24,6085,7480,6835.29,29776.49,966.38,2062.95,0
0.875531809461985,33925,333866.36,5057,4589,28752.09,15410.84,793.38,2414.42,0,275485.98,5464,5338,23766.68,14900.57,896.83,2414.42,0,394983.48,5287,4270,33412.84,16812.22,882.63,2414.42,0,272173.32,5649,5208,33402.82,13737.91,741.12,2414.42,0,350867.96,5689,4416,32373.51,15015.62,736.72,2414.42,0,270486.72,4210,5339,28464.19,12441.27,686.14,2414.42,0
0.873002023996321,803,325140.68,4954,5385,24054.45,25651.53,1455.06,2548.49,0,330335.24,4035,5175,24971.11,27923.77,1319.97,2548.49,0,330909.1,4427,6316,24124.49,28158.53,1501.12,2548.49,0,296394.09,5779,5856,19329.75,29212.7,1680.16,2548.49,0,359696.23,4075,4362,26572.69,22921.62,1300.87,2548.49,0,335660.41,5018,4951,19303.69,29332.92,1269.35,2548.49,0
0.872913843689877,39976,416153.45,5018,6156,5419.77,22850.16,957.57,2827.79,0,456321.8,4557,6781,4539.35,20121.48,985.37,2827.79,0,421229.91,5713,6455,4549.71,18792.75,841.87,2827.79,0,479613.66,5075,5579,5805.62,20771.66,1002.51,2827.79,0,342734.71,4341,7091,5394.92,27049.5,874.61,2827.79,0,441616.96,5753,5308,5037.3,26915.28,890.6,2827.79,0
0.87266431333868,84080,395612.15,4959,6556,15337.15,24318.64,941.55,3006.33,0,371011.95,5440,6153,17379.78,28807.9,967.71,3006.33,0,429843.12,5041,6841,12519.21,19536.82,942.5,3006.33,0,396360.48,5687,7554,16449.32,28933.06,879.91,3006.33,0,375686.89,5568,6782,17436.71,28594.03,871,3006.33,0,453837.11,4588,5876,14122.17,24208.98,856.41,3006.33,0
0.870523916986469,84947,229172.3,4978,7845,20502.34,26737.5,730.56,2867.81,0,233253.31,4565,7276,20560.55,31702.13,675.52,2867.81,0,219879.29,4763,6760,22982.66,31849.92,703.51,2867.81,0,188541.4,5565,9040,17246.45,21723.78,830.36,2867.81,0,254233.57,5016,8351,19002.34,24412.69,655.52,2867.81,0,261612.54,4683,8372,16563.58,26832.9,706.46,2867.81,0
0.865830496096918,70474,150642.57,5026,6072,34983.1,19270.97,1440.05,2439.45,0,141476.38,4715,5682,40410.12,22181.2,1577.03,2439.45,0,154045.89,5798,5236,39397.97,15704.45,1573.88,2439.45,0,179162.45,4359,6390,33765.71,20817.12,1264.3,2439.45,0,132572.85,5945,6559,37590.86,17203.02,1301.86,2439.45,0,176096.87,4893,5887,31981.83,22445.87,1289.07,2439.45,0
0.856646666570279,48675,378727.26,5041,3341,23026.21,17914.82,1315.63,2996.08,0,303766.94,4773,3142,22361.09,19891.04,1368.12,2996.08,0,329541.12,5461,3979,26295.7,18353.29,1549.57,2996.08,0,439531.86,5556,3230,19158.59,15092.75,1257.92,2996.08,0,415201.9,4155,3734,25968.8,19540.36,1345.27,2996.08,0,318633.83,5297,2799,21038.96,19170.05,1152.44,2996.08,0
0.856552435945701,90829,379092.85,4979,5871,8706.59,20239.79,1079.53,2159.52,0,442090.98,5646,7010,8992.64,20167.73,1099.56,2159.52,0,428861.11,4525,5050,8264.89,19916.67,936.5,2159.52,0,381968.24,5418,6693,7481.81,22326.8,884.85,2159.52,0,435059.63,4784,5838,10335.78,19430.69,1218.66,2159.52,0,303840.22,5159,5579,9083,24205.25,968.27,2159.52,0
0.854411867427661,56972,119157.77,4984,3556,4903.41,5442.85,1193.74,2847.56,0,108577.97,4930,3974,5823.84,6340.76,1182.51,2847.56,0,115629.2,5382,4111,4125.51,5322.09,1383.09,2847.56,0,119472.9,5699,3071,4918.09,5165,1023.22,2847.56,0,118012.76,5770,3401,4143.03,5411.67,989.52,2847.56,0,117493.41,5370,2873,5084.37,4809.08,1021.75,2847.56,0
0.853796068530856,86137,300010.52,5039,6244,15418.44,33176.11,1162.31,2364.4,0,356948.74,5700,6950,18401.55,33114.7,1195.58,2364.4,0,280591.94,4172,5437,13921.76,28110.19,1333.87,2364.4,0,337711.75,4334,6304,15045.97,32724.48,1033.55,2364.4,0,305414.38,5908,6944,12336.28,32036.5,1273.49,2364.4,0,330063.57,5597,6032,14687.92,36919.24,1227.57,2364.4,0
0.853421667292449,42418,115933.51,4893,5040,33728.88,24273.01,869.49,2543.79,0,117147.39,5685,5477,28707.53,28737.22,785.09,2543.79,0,124351.95,4775,4192,31502.88,22426.56,883.97,2543.79,0,94295.05,5718,5197,30187.05,28935.99,1041.11,2543.79,0,137210.03,4861,5018,35636.72,27378.88,910.62,2543.79,0,117689.12,4473,5081,35933.01,21998.99,839.58,2543.79,0
0.852538349144456,44656,138249.12,4963,6861,32987.48,13667.12,1168.17,2049.75,0,114767.36,5474,6929,26737.46,12965.12,1201.4,2049.75,0,158856.14,4370,6725,36914.6,13693.96,1373.91,2049.75,0,128834.58,5932,5959,33317.49,14979.93,958.75,2049.75,0,155020.34,4970,7972,27463.3,11047.91,1051.34,2049.75,0,122976.92,4539,8195,37500.96,12345.81,1380.29,2049.75,0
0.850694342204398,84320,347707.77,4947,5456,14907.48,19247.21,658.55,2833.82,0,289283.25,5651,5320,13048.65,21701.81,545.71,2833.82,0,318231.84,5743,5370,17639.4,22434.32,706.29,2833.82,0,372965.8,5403,5974,16030.23,20591.25,666.22,2833.82,0,416182.27,4999,5303,14684.48,19510.03,592.08,2833.82,0,287008.63,4490,6300,13372.27,18301.14,769.62,2833.82,0
0.845760976525413,9702,360000.07,4932,7136,12560.27,5312.63,1101.5,2682.92,0,322598.06,5589,7074,14135.31,4513.43,887.64,2682.92,0,420543.72,3998,7132,13434.05,6158.85,1248.89,2682.92,0,429361.45,5096,7623,10264.27,4684.93,923.96,2682.92,0,423853.73,4851,7235,10347.8,4658.44,1081.43,2682.92,0,293923.89,4892,6525,10815.18,4573.99,1153.05,2682.92,0
0.842626372971798,55542,296637.76,4985,5912,15151.8,19555.6,563.98,2316.83,0,292697.81,4870,6241,15358.11,22215.43,508.93,2316.83,0,348580.9,4281,5668,15521.49,21557.11,493.23,2316.83,0,317892.3,5333,5616,17324.66,19698.85,628,2316.83,0,302478.86,5448,5451,17926.17,22978.57,511.4,2316.83,0,278575.11,5454,5544,17847.86,21036.41,545.91,2316.83,0
0.841966564876104,22156,322132.79,5086,4275,26817.08,18881.63,661.85,2396.7,0,313041.58,4169,3494,31013,20483.96,712.21,2396.7,0,345806.55,4239,3776,30981.29,19175.28,732.57,2396.7,0,339698.13,6086,5009,22378.75,20603.55,730.88,2396.7,0,381891.31,5982,4254,26950.72,21248.92,746.42,2396.7,0,376718.51,5163,4305,25898.86,16466.92,682.23,2396.7,0
0.84186642544406,22346,281069.44,5055,6995,21135.76,13656.3,1528.33,2738.12,0,313712.55,5776,5687,19604.99,12712.25,1737.25,2738.12,0,303590.87,5562,7942,18487.67,12103.62,1783.78,2738.12,0,326596.63,5737,7989,20348.14,12057.7,1425.73,2738.12,0,233027.42,4495,6039,25082.34,12438.8,1668.49,2738.12,0,284514.61,5713,7888,18527.31,16247.39,1615.89,2738.12,0
0.841367675668822,54657,352971.8,5054,5696,22724.65,16203.7,1134.58,3069.37,0,352506.27,4580,5422,27063.5,19238.05,1010.3,3069.37,0,413142.01,5693,4881,27233.71,16708.76,1290.56,3069.37,0,304060.84,5913,6601,23231.42,16118.25,973.06,3069.37,0,316448.6,5800,5085,21796.43,13022.19,1317.61,3069.37,0,360461.31,5398,6441,21555.41,16080.73,1301.55,3069.37,0
0.840497055495644,45261,435485.58,5025,6334,12768.54,11330.7,1061.57,2208,0,501044.97,4046,7295,14287.05,13058.33,1271.85,2208,0,439010.78,4459,6995,11570.66,12663.3,1238.24,2208,0,424151.88,4100,5676,13992.96,11560.95,1070.25,2208,0,387213.31,5884,5312,13105.81,11658.4,1179.72,2208,0,495215.74,4391,6715,12234.18,12898.42,904.67,2208,0
0.838596734170037,52033,141484.34,4985,3040,12722.96,35102.09,1313.05,2742.21,0,155749.06,4259,2778,12349.98,28204.23,1224.34,2742.21,0,115322.59,4692,3614,15143.19,36340.67,1105.63,2742.21,0,118513.58,4719,2866,14927.37,39891.03,1315.01,2742.21,0,165358.06,5234,3093,11328.17,40012.93,1268.61,2742.21,0,144597.28,4052,2530,14009.74,29243.09,1521,2742.21,0
0.838269236671431,61157,373462.06,4980,6528,4991.72,6134.36,1056.44,2707.86,0,444091.88,4695,7530,4627.68,6612.85,866.35,2707.86,0,422543.84,4446,6072,5507.06,6343.45,1246.11,2707.86,0,437437.99,4214,5942,4071.96,6352.08,912.77,2707.86,0,312702.79,5748,7362,4821.07,5982.66,1182.31,2707.86,0,440182.46,5632,6181,4690.42,6047.44,1230.2,2707.86,0
0.837589876742726,20195,355547.61,4890,4550,30399.5,11175.2,994.19,2406.1,0,289855.02,4275,4198,34302.37,12823,981.46,2406.1,0,332569.65,4358,3990,26826.48,9990.72,1115.88,2406.1,0,368399.63,5448,5263,28559.67,9899.06,805.81,2406.1,0,424370.39,5522,4509,32399.75,9114.36,892.08,2406.1,0,347647.55,3978,4600,35478.03,12305.12,1091.04,2406.1,0
0.837500002838956,20466,126278.03,5005,3312,7173.17,5114.24,938.57,2279.16,0,143794.6,4357,3596,7728.87,5967.78,890.53,2279.16,0,120123.34,4426,2842,6218.92,4390.39,939.25,2279.16,0,143456.8,4542,3116,6692.75,5321.25,1028.33,2279.16,0,142362.54,4640,3462,6415.37,4712.09,843.31,2279.16,0,117196.02,4732,2928,6257.85,5012.96,845.82,2279.16,0
0.835966090812555,6957,281678.99,4995,5787,28133.01,24001.42,926.63,2633.85,0,265611.46,5160,5790,28304.86,25472.1,1029.48,2633.85,0,279617.55,4906,6748,29816,25805.53,834.69,2633.85,0,303316.58,4233,6140,29519.29,20573.55,904.16,2633.85,0,257273.74,5223,6558,26638.64,24944.45,990.39,2633.85,0,249066.47,4366,5282,28063.54,23495.3,814.18,2633.85,0
0.835476513011827,92639,269516,4961,5937,26838.36,15306.89,1030.63,2510.37,0,284266.1,4459,5956,31475.66,15931.32,986.38,2510.37,0,232842.32,5726,5455,27281.25,12681.13,969.41,2510.37,0,217665.86,4855,5617,24770.72,18360.07,840.78,2510.37,0,301184.48,4435,7121,27812.53,14650.63,931.09,2510.37,0,315178.6,4317,5008,21970.2,18187.25,1223.33,2510.37,0
0.828591408403832,5423,345640.61,5045,5779,26524.89,8813.06,775.97,3199.48,0,383564.28,5766,6928,25282.01,10360.88,822.65,3199.48,0,287271.85,4444,4791,30034.53,8860.35,793.15,3199.48,0,338711.92,5512,5212,23578.27,8361.81,674.35,3199.48,0,386049.81,5853,6351,30013.21,9385.34,834.95,3199.48,0,380271.52,5921,6770,29680.99,8591.41,860.32,3199.48,0
0.826816702184911,47093,336086.38,4960,4951,15023.45,16908.73,1087.45,2244.93,0,282075.19,4086,4045,16662.58,19522.62,1274.06,2244.93,0,366301.13,4188,5735,13571.1,20242.24,1082.47,2244.93,0,395400,5918,5879,14727.61,14399.5,1269.32,2244.93,0,279062.53,5939,5787,14243.56,15407.51,1228.34,2244.93,0,296254.62,4429,5729,13442.43,16108.05,952.2,2244.93,0
0.821309401177556,84596,228300.89,5052,3331,5001.24,4183.77,612.49,2932.57,0,213293.62,4917,2790,4245.68,4543.35,637.63,2932.57,0,198479.88,4632,3370,4979.1,4950.7,695.77,2932.57,0,191674.95,5166,3279,4070.63,4416.64,634.77,2932.57,0,234974.35,5139,2949,4231.05,3390.45,621.76,2932.57,0,197204.72,4905,2725,4251.09,3568.49,588.09,2932.57,0
0.82107152054104,8275,373376.27,4991,3740,7110.23,4054.85,700.36,2268.56,0,310901.72,4699,3503,6562.05,3320.98,661.83,2268.56,0,313564.69,4026,4046,6617.3,3844.86,805.57,2268.56,0,395875.72,4660,4471,5751.8,3836.77,731.05,2268.56,0,446962.77,5347,3407,6888.48,3547.01,618.1,2268.56,0,336234.02,4154,3971,6249.71,3779.65,765.06,2268.56,0
0.820502919323092,16573,396812.82,5003,3031,5360.42,7910.77,693.16,2171.18,0,365649.05,5353,3325,6211.2,9205.35,669.6,2171.18,0,350699.94,5159,2928,4679.19,9328.05,629.02,2171.18,0,341275.16,4502,3407,5814.63,8510.26,702.3,2171.18,0,440121.52,5334,3026,4957.69,7356.65,719.02,2171.18,0,366978.92,4420,3029,5493.38,8879.93,700.37,2171.18,0
0.81940672274864,28414,306996.29,4853,2943,30277.41,16791.02,802.63,2471.13,0,328606.54,4293,2422,29795.9,14742.54,794.05,2471.13,0,351221.46,5066,3112,35989.82,15518.34,799.79,2471.13,0,272605.03,5354,2808,33914.41,15579.56,713.28,2471.13,0,367609.09,4558,3238,34348.48,16306.21,909.22,2471.13,0,304984.12,5189,2760,32730.69,18309.94,828.36,2471.13,0
0.818642270922651,49329,284065.38,4946,5374,10245.29,22222.22,855.45,2701.8,0,316344.49,4901,5250,11254.11,26609.63,943.9,2701.8,0,232677.5,5166,4928,10298.78,25147.71,700.42,2701.8,0,267825.17,5218,5248,11474.7,24016.18,978.51,2701.8,0,333023.34,4811,5029,10175.59,22824.28,922.83,2701.8,0,255940.08,5053,5216,11161.86,22464.99,691.48,2701.8,0
0.817785466599123,20177,317583.04,4959,6389,20797.88,25312.91,856.03,2180.69,0,341360.11,5548,6674,21681.92,23776.42,848.58,2180.69,0,314249.32,5391,7588,21267.07,23276.15,703.51,2180.69,0,320524.28,5097,6088,17219.7,21304.49,703.77,2180.69,0,330015.74,4211,6417,23763.18,29125.63,846.27,2180.69,0,271745.94,5037,6256,17530.06,26939.96,745.09,2180.69,0
0.816795141196111,39460,218186.98,5033,4491,22231.54,29323.38,957.22,2152.94,0,250150.12,5401,5385,25987.93,31151.6,940.67,2152.94,0,178068.58,4450,4138,20136.73,30236.3,1143.28,2152.94,0,185622.19,4035,5336,22960.99,25954.63,857.26,2152.94,0,191478.95,4353,5289,22964.51,29178.42,855.1,2152.94,0,255805.4,4847,4416,19293.72,34705.67,886.88,2152.94,0
0.816221568443383,38773,105250.8,5017,4035,18283.67,25805.81,1151.41,2626.1,0,102450.47,4546,4791,19917.13,26082.87,934.05,2626.1,0,104754,4627,3461,20731.26,30624.24,1318.7,2626.1,0,95540.96,4516,4142,15935.49,24179.61,1263.53,2626.1,0,99823.5,4992,3750,19450.78,29888.16,1293.3,2626.1,0,119413.52,5098,3986,15941.08,20798.31,1373.61,2626.1,0
0.815752465707309,6748,331714.31,5051,6496,11920.51,4459.47,1248.18,3079.85,0,273498.32,5461,7337,12532.46,3743.7,1084.88,3079.85,0,383102.81,5019,5394,11088.21,4433.48,1325.02,3079.85,0,308178.47,5917,5597,13263.59,3832.46,1084.55,3079.85,0,388960.32,5608,7445,12907.1,3655.87,1484.63,3079.85,0,383384.59,4087,5654,11329.04,4208.22,1099.41,3079.85,0
0.815418194024946,68311,189938.88,5077,5477,29277.14,11394.48,1361.13,3288.51,0,184765.11,4145,4616,34159.45,10891.88,1587.18,3288.51,0,180173.9,5104,4516,34031.26,9318.62,1320.2,3288.51,0,226730.17,4471,4539,25772.1,10607.57,1307.64,3288.51,0,217358.84,5970,6041,27575.16,13447.67,1190.35,3288.51,0,153553.71,5688,5420,33154.76,11504.02,1396.35,3288.51,0
0.812746403981849,34828,415534.85,5000,4742,16701.73,10108.63,1105.5,2417.72,0,440935.68,4101,3954,19289.74,8625.22,1263.69,2417.72,0,403664.45,5791,5628,19658.11,10566.82,1028.7,2417.72,0,442987.42,5341,5075,17210.14,9602.96,1028.81,2417.72,0,482368.94,4026,4302,14115.68,11139.19,891.58,2417.72,0,358445.93,5974,4308,16372.53,8395.15,1248.16,2417.72,0
0.812625693204365,52578,132266.71,4963,4167,8063.07,15454.29,1413.33,2405.57,0,138152.63,4951,3438,6471.94,13596.44,1380.45,2405.57,0,135186.91,4169,3896,8945.84,12724.41,1184.19,2405.57,0,134349.16,4573,4622,8444.25,14302.7,1662.63,2405.57,0,138079.55,5674,3619,8498.52,17100.07,1562.16,2405.57,0,134771.92,5633,4954,8472.81,18469.28,1544.26,2405.57,0
0.811819919024126,25768,234656.39,5003,5275,35543.25,19569.63,664.36,2543.71,0,250514.02,5684,4852,33225.03,23177.61,681.67,2543.71,0,248419.39,4629,5658,32792.75,18312.92,564.4,2543.71,0,276716.66,4788,4938,34915.13,19707.47,780.18,2543.71,0,234858.68,4183,5926,38327.79,15746.56,790.47,2543.71,0,257225.26,4194,5304,37050.48,16294.14,604.5,2543.71,0
0.811465409788007,79541,264893.02,4962,6002,12400.06,34178.02,1489.11,2284.31,0,245650.56,4825,6189,11177.63,37067.75,1465.68,2284.31,0,215204.14,5549,6840,12457.81,30860.59,1773.75,2284.31,0,243604.87,5758,5169,12732.17,31355.02,1358.58,2284.31,0,231965.62,4077,6635,10415.6,27904.98,1226.33,2284.31,0,308040.81,5531,6350,12454.54,37633.93,1315.01,2284.31,0
0.810303575218668,17220,210581.56,5029,5484,36533.48,13553.27,997.12,2130.45,0,192245.32,5555,4784,40090.32,11430.61,920.77,2130.45,0,215422.99,5712,5452,39879.69,11294.5,1033.71,2130.45,0,228927.25,4812,4684,41490.83,13574.35,816.23,2130.45,0,201351.76,4110,6561,30239.06,15429.5,1104,2130.45,0,181389.53,4725,5137,41734.11,12669.03,926.13,2130.45,0
0.8094602343484,25593,268663.87,5057,7600,17761.39,16393.61,1287.4,2794.19,0,275462.52,4072,7321,17422.96,19619.09,1516.81,2794.19,0,249829.5,5306,8500,16924.84,19464.69,1336.08,2794.19,0,244797.27,5946,8629,15507.45,14505.89,1503.82,2794.19,0,292361.6,4759,6362,21200.8,14510.27,1073.37,2794.19,0,293582.65,4301,8858,16446.6,15999.32,1538.59,2794.19,0
0.808725963576872,11578,141307.1,5114,5166,8516.88,23079.71,1001.82,2935.07,0,142198.16,5764,5172,8850.48,23812.9,916.8,2935.07,0,127327.33,5743,6119,9919.67,27476.52,994.12,2935.07,0,135028.86,5987,5776,10003.27,19591.93,873.91,2935.07,0,124800.16,4206,4207,7604.38,18585.64,835.72,2935.07,0,115441.9,6130,4358,7888.05,27673.76,1084.6,2935.07,0
0.80835444999407,97950,358644.11,4973,6580,6010.77,5337.17,1059.21,2442.17,0,312409.32,4717,7008,6664.95,5217.97,980.83,2442.17,0,338698.54,5454,6134,7110.1,4910.15,1243.48,2442.17,0,394201.12,4710,6255,6438.6,4710.42,1035.88,2442.17,0,294707.51,4637,6052,6829.48,5164.48,1061.65,2442.17,0,428754.1,5042,7456,6628.94,5514.6,1068.55,2442.17,0
0.807042986761248,15020,250744.6,4968,4521,16996.04,28849.78,1432.02,2740.57,0,294790.55,5660,3814,13666.21,23222.89,1146.77,2740.57,0,202951.6,4375,4989,15257.12,24610.01,1543.28,2740.57,0,297953.29,5252,4021,13780.52,25582.84,1419.92,2740.57,0,240403.67,4115,3621,18308.34,25514.42,1552.15,2740.57,0,220037.95,5354,4593,19839.13,30229.61,1348.33,2740.57,0
0.806501698377207,8041,322618.58,5108,6153,21084.93,14167.03,808.3,2010.29,0,314855.12,4711,7357,20645.58,15131.4,708.12,2010.29,0,369669.76,4328,4951,22815.11,11906.45,723.62,2010.29,0,374099.37,5989,5822,21869.53,14896.7,830.28,2010.29,0,260943.58,6040,6632,21762.28,14139.89,908.35,2010.29,0,339581.83,4832,5708,21070.18,15739.35,914.28,2010.29,0
0.80483556099742,54280,150951.24,5073,4996,21060.25,32801.9,1002.27,2259.48,0,139149.67,4305,4320,24092.21,32939.98,1185.64,2259.48,0,176275.91,5169,4029,22088.04,38656.99,943.31,2259.48,0,178285.12,6071,5074,23723.33,35341.53,957.79,2259.48,0,166639.54,5489,5378,17319.84,32498.79,823.09,2259.48,0,128057.09,4250,5801,20737.06,37007.94,1045.11,2259.48,0
0.803459792741043,2581,216521.69,4987,6872,9234.71,10437.24,1157.71,3338.28,0,211632.76,4927,8241,10646.66,9851.05,1309.78,3338.28,0,259402.1,4178,5528,10856.86,12485.71,1253.28,3338.28,0,235383.88,4394,7777,7838.66,8787.3,1332.17,3338.28,0,174616.14,4242,6384,7395.49,9502.58,1292.01,3338.28,0,178196.48,5414,7840,10180.03,11851.3,1255.9,3338.28,0
0.802526888052254,49141,374447.3,4903,3696,6135.27,5418.02,758.26,2586.35,0,384132.57,4686,3939,6101.56,5839.92,656.65,2586.35,0,322701.49,5107,3740,5898.91,6389.6,810.47,2586.35,0,415985.34,3952,3954,5259.25,6162.29,906.38,2586.35,0,363276.5,5200,3900,5468.13,5697.84,675.29,2586.35,0,392056.25,5242,3248,6000.97,6084.8,705.96,2586.35,0
