"ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
115,4388.61,196,313,5710.59,5092.08,491.18,2395.1,0,5227.06,193,348,6152.28,5122.89,526.68,2395.1,0,3685.96,222,306,6001.58,4971.25,577.4,2395.1,0,5048.19,195,257,6128.82,5945.85,422.8,2395.1,0,5233.17,215,354,6053.64,4318.59,537.44,2395.1,0,4242.03,204,289,5872.04,5070.87,588.81,2395.1,0
117,4716.63,193,579,5022.3,7834.34,446.77,1956.61,0,5515.92,196,666,4706.62,7678.52,458.66,1956.61,0,4163.55,172,516,5540.05,7449.73,532.31,1956.61,0,5483.69,161,642,4614.1,8978.94,474.98,1956.61,0,5489,170,601,5961.04,8042.41,484.23,1956.61,0,4105.29,164,595,4641.46,6308.94,369.81,1956.61,0
121,7290.61,198,627,6286.7,5447.48,270.47,1655.54,0,8186.76,234,513,6012.22,6473.46,250.52,1655.54,0,6892,165,577,5399.11,4825.52,296.43,1655.54,0,8567.02,230,679,7013.67,4509.5,260.95,1655.54,0,8033.49,214,692,5139.08,4717.38,252.8,1655.54,0,5845.81,171,611,6129.71,5793.1,300.6,1655.54,0
122,4286.84,193,441,7970.37,7028.85,469.21,2339.41,0,3738.41,203,384,7147.45,7306.95,413.31,2339.41,0,4533.42,186,372,8350.45,7680.93,465.27,2339.41,0,5100.81,173,372,6614.39,7862.19,483.44,2339.41,0,4010.68,217,406,9020.99,6962.7,481.09,2339.41,0,3929.13,194,436,6673.16,7152.47,505,2339.41,0
127,3275.41,200,232,9253.16,7843.69,401.88,2395.59,0,3320.84,197,186,7481.41,7221.22,424.41,2395.59,0,2690.96,176,239,9410.27,6746.88,427.69,2395.59,0,3557.58,197,227,10078.75,6506.93,390.66,2395.59,0,3361.96,225,250,8645.99,9227.72,342.85,2395.59,0,3067.94,198,272,8537.44,7729.64,459.08,2395.59,0
128,3914.76,198,461,8782.05,7607.11,324.6,2439.83,0,3229.12,174,408,7955.41,6917.36,296.49,2439.83,0,3739.44,231,441,9417.61,7500.26,300.52,2439.83,0,4476.12,180,384,9155.58,6491.88,320.9,2439.83,0,3172.89,176,550,8331.23,7547.36,334.57,2439.83,0,3939.57,180,382,8909.97,8983.04,374.58,2439.83,0
138,2543.32,195,522,6015.11,8356.79,391.89,1713.13,0,2533.09,206,472,5515.93,9289.48,365.83,1713.13,0,2480.22,181,518,4915.34,8561.96,422.25,1713.13,0,2405.82,201,515,6575.87,7705.96,355.58,1713.13,0,2326.76,162,606,7086.7,9763.69,407.67,1713.13,0,2183.71,168,435,6085.46,8451.98,349.55,1713.13,0
152,4806.66,208,273,6061.03,8186.46,417.63,2390.11,0,4231.74,222,286,5219.02,8697.03,456.14,2390.11,0,4332.35,209,294,6831.99,7551.99,471.1,2390.11,0,4400.37,212,262,6545.65,7646.37,466.92,2390.11,0,4485.68,204,326,5290.37,6627.03,379.26,2390.11,0,4838.06,168,268,6475.07,7094.61,439.15,2390.11,0
154,6066.47,200,623,5439.38,8370.55,469.34,2646.68,0,4875.59,220,723,4468.47,7242.77,522.07,2646.68,0,5538.67,185,522,5760.65,6766.25,523.89,2646.68,0,5939.54,163,622,4725.47,7782.65,502.27,2646.68,0,5876.59,201,564,5063.07,8331,437.17,2646.68,0,6198.81,239,580,4741.32,9390.91,436.06,2646.68,0
181,6379.43,193,426,4299.33,3710.32,397.3,2089.24,0,6778.89,204,420,3454.3,3252.75,411.7,2089.24,0,6284.08,207,426,3907.99,4115.88,346.09,2089.24,0,6047.91,229,445,4542.83,4083.93,394.35,2089.24,0,6271.44,173,474,3994.72,4075.88,441.38,2089.24,0,7403.94,184,470,3820.12,3324.32,347.08,2089.24,0
191,3572.66,197,224,7596.84,5234.77,412.84,2498.23,0,3451.63,219,198,7111.35,5721.39,457.97,2498.23,0,3351.06,196,230,7184.06,5375.63,376.41,2498.23,0,4044,209,241,7103.86,4204.34,426.35,2498.23,0,3508.75,158,187,7649.41,4809.92,360.67,2498.23,0,3202.01,208,232,7137.54,4874.87,418.42,2498.23,0
198,5579.35,205,431,8649.44,7454.98,537.8,2194.25,0,5950.82,237,400,8820.72,7852.73,542.06,2194.25,0,4693.16,223,355,9184.57,6814.26,634.11,2194.25,0,5102.69,244,425,8744.36,6594.73,583.95,2194.25,0,4868.32,193,507,7588.09,6810.99,534.83,2194.25,0,5794.89,204,509,8430.13,8892.57,483.89,2194.25,0
229,6384.91,200,526,6216.64,4004.29,379.66,2048.84,0,5162.06,178,438,5430.62,3744.79,358.24,2048.84,0,7059.68,163,438,5690.4,4506.66,392.39,2048.84,0,5629.79,175,565,5541.26,3813.12,409.93,2048.84,0,5168.13,222,537,6462.81,4337.04,367.74,2048.84,0,5773.98,224,597,7366.59,3463.25,403.62,2048.84,0
262,5160.3,202,538,7327.17,10205,313.49,2073.97,0,4481.17,226,508,7708.08,11399.07,280.04,2073.97,0,6056.7,195,547,8706.79,10145.23,348.4,2073.97,0,5337.13,174,455,8171.1,9153.35,266.5,2073.97,0,4782.48,216,432,8245.89,10122.17,251.04,2073.97,0,5394.95,203,444,6625.21,11879.83,291.15,2073.97,0
268,7675.01,211,262,7616.15,6948.65,517.41,2296.78,0,7069.25,180,312,8144.68,7251.06,567.88,2296.78,0,9019.84,228,288,8848.52,6112.77,431.29,2296.78,0,7150.01,177,268,6218.29,7053.36,617.33,2296.78,0,8635.04,210,231,8487.64,6245.11,432.11,2296.78,0,8635.48,252,283,7921.04,7830.95,445.25,2296.78,0
269,4449.02,203,504,6906.57,7806.66,555.28,2170.87,0,3896.96,239,516,8075.19,7447.51,557.97,2170.87,0,4695.11,207,543,6008.5,6899.47,623.58,2170.87,0,5169.74,180,430,6334.06,9124.65,554.95,2170.87,0,5123.69,219,431,7022.85,6449.7,585.36,2170.87,0,4517.8,167,595,7996.62,7540.02,463.72,2170.87,0
277,3669.06,213,451,7284.98,6099.62,215.2,2062.34,0,4260.14,238,445,8476.41,5842.98,244.49,2062.34,0,3957.92,253,458,8666.34,5535.37,213.78,2062.34,0,3739.63,216,372,5896.71,6469.79,199,2062.34,0,3447.35,214,461,8241.15,5455.01,219.65,2062.34,0,3580.1,195,400,6667.25,6823.63,235.11,2062.34,0
279,4811.51,203,640,5339.17,7288.64,427.7,1876.89,0,5249.72,229,514,6360.14,6053.65,494.02,1876.89,0,5729.4,168,719,4290.92,6975.56,390.42,1876.89,0,5599.07,193,686,5963.77,8603.81,476.07,1876.89,0,3883.3,236,754,6162.48,6660.87,377.7,1876.89,0,3987.38,187,706,4507.77,6194.34,458.68,1876.89,0
281,3670.26,204,380,7915.38,7655.51,425.17,2100.48,0,3578.93,233,403,6524.93,7461.62,352.04,2100.48,0,3035.85,236,447,9044.45,6584.04,446.7,2100.48,0,4297.48,194,307,7853.89,6852.91,466.5,2100.48,0,3403.62,183,337,8966.44,6410.55,393.45,2100.48,0,3209.22,212,352,8809.34,6536.5,463.64,2100.48,0
293,4047.03,206,242,6975.55,6432.55,383.75,2284.74,0,4837.94,223,219,8319.03,6232.14,409.05,2284.74,0,4815.2,217,196,6653.12,6472.44,395.13,2284.74,0,4605.39,200,247,7467.76,6640.34,426.29,2284.74,0,3595.91,219,261,7107,7556.42,386.53,2284.74,0,4017,201,221,7667.17,6839.45,413.52,2284.74,0
296,4485.78,204,439,7870.51,7460.92,446.23,1756.28,0,4426.46,169,358,6819.35,6352.94,392.42,1756.28,0,4936.78,228,445,7611.76,6808.13,396.65,1756.28,0,4720.55,186,379,8573.52,6235.85,508.82,1756.28,0,3791.82,242,425,6606.34,6695.4,498.49,1756.28,0,3661.64,177,360,9226.52,8004.99,534.65,1756.28,0
312,4909.82,210,501,6045.17,6013.43,438.37,2169.88,0,4405.54,249,415,6300.51,4863.09,497.07,2169.88,0,5110.3,236,443,6415.84,5725.3,449.13,2169.88,0,5157.38,169,456,6987.55,6733.88,385,2169.88,0,4923.69,206,546,6864.95,5344.82,498.96,2169.88,0,4013.66,206,588,4914.16,5178.02,443.93,2169.88,0
315,3716.31,193,596,8984.56,7680.45,402.54,1646.51,0,3140.94,172,587,9609.36,7433.02,443.1,1646.51,0,3179.51,160,699,10644.92,7853.63,421.18,1646.51,0,3716.11,160,540,7643.86,6355.29,427.52,1646.51,0,3461.51,162,559,7319.92,9178.6,336.14,1646.51,0,2985.28,219,586,8409.07,8700.6,364.91,1646.51,0
328,4264.63,201,574,6438.55,8231.44,458.37,1962.03,0,3605.98,183,602,7561.35,7511.45,379.41,1962.03,0,4967.87,236,641,6364.45,6688.4,442.5,1962.03,0,4480.19,183,624,6313.06,7975.27,381.96,1962.03,0,3607.3,236,551,5838.7,7671.43,409.16,1962.03,0,4802.58,163,615,6750.32,8697.44,428.24,1962.03,0
329,4464.63,203,470,5775.33,5781.61,203.04,2132.22,0,3907.4,218,478,4904.83,5127.82,200.6,2132.22,0,3707.63,170,544,5908.69,5358.19,238.17,2132.22,0,4229.8,174,537,5669.21,5073.85,220.95,2132.22,0,4643.41,185,416,6554.36,6254.38,198.23,2132.22,0,4676.23,239,529,6212.82,6060.31,235.69,2132.22,0
330,5862.82,203,411,5432.55,8802.61,276.96,2629.76,0,6115.17,240,359,4972.41,8620.39,235.41,2629.76,0,4819.92,226,435,5315.13,8282.93,255.69,2629.76,0,4799.99,193,356,4674.74,10195.15,233.37,2629.76,0,6825.44,192,444,5297.35,9664.74,288.6,2629.76,0,6430.21,187,492,4853.27,7206.63,300.38,2629.76,0
340,3992.14,189,415,5067.3,8466.32,491.29,1918.42,0,4045.67,189,406,5220.85,8395.8,529.92,1918.42,0,4692.17,220,374,4092.21,8025.14,475.62,1918.42,0,3665.01,218,374,6041.48,8949.43,500.25,1918.42,0,3880.06,217,362,5781.19,8645.76,449.4,1918.42,0,3278.87,179,448,4850.03,8878.1,579.24,1918.42,0
359,2145.47,200,548,8402.39,6510.89,369.48,836.26,0,2122.15,225,553,9338.17,7260.77,393.01,836.26,0,2302.66,184,452,8543.58,6675.07,308.54,836.26,0,2488.07,183,559,8961.5,7702.93,384.41,836.26,0,2281.01,213,604,9211.68,6561.42,344.26,836.26,0,1992.61,185,627,8527.41,7173.38,436.83,836.26,0
395,3220.32,201,251,4614.89,6636.46,622.66,2200.49,0,2881.82,181,292,5287.59,7850.31,736.38,2200.49,0,2908.18,168,293,5173.07,7577.03,570.81,2200.49,0,3041.63,181,287,4674.58,7749.97,706.34,2200.49,0,3501.08,182,223,4354.81,7664.64,712.63,2200.49,0,3011.53,205,237,4990.19,5606.44,745.89,2200.49,0
398,4981.44,190,565,3862.97,7423.71,618.7,2503.2,0,5940.4,179,537,4158.3,7841.15,626.99,2503.2,0,4345.03,214,520,3759.54,6561.06,558.71,2503.2,0,4326.18,217,608,4267.93,7470.49,703.69,2503.2,0,5974.25,176,637,4145.8,7394.29,514.43,2503.2,0,4516.49,195,488,3478.6,8050.5,718.89,2503.2,0
404,2358.25,199,489,9019.05,4111.6,384.15,2859.98,0,2382.96,179,511,9151.77,3621.84,315.8,2859.98,0,2343.91,238,549,9553.01,4450.41,441.54,2859.98,0,2239.98,162,396,7836.44,4200.69,372.32,2859.98,0,2294.48,234,395,9228.66,3842.06,359.93,2859.98,0,2026.04,221,533,7505.61,3769.49,322.03,2859.98,0
409,6088.36,217,825,6766.39,8297.07,451.56,1480.87,0,6166.57,189,963,7104.91,8349.53,487.21,1480.87,0,6377.26,203,897,6069.58,8393.7,480.23,1480.87,0,5623.99,238,806,7181.36,8809.81,516.77,1480.87,0,5674.33,230,729,6280.03,7612.92,478.53,1480.87,0,4960.95,189,693,7486.16,9918.34,369.09,1480.87,0
424,7558.55,200,308,7488.99,8842.78,374.68,1472.81,0,8743.55,197,342,7109.1,7982.8,421.21,1472.81,0,6653.91,211,309,6108.24,9420.94,369.83,1472.81,0,7627.07,192,254,7507.23,8213.25,313.25,1472.81,0,7639.35,219,285,6687.72,7570.44,436.79,1472.81,0,8595.79,185,275,8618.12,7502.94,330.38,1472.81,0
430,5328.42,201,502,8436.26,4908.66,244.01,2044.75,0,5081.29,222,434,8119.34,5017.03,266.59,2044.75,0,6138.98,199,463,7875.51,5243.35,223.33,2044.75,0,5022.56,222,486,9670.12,4293.27,259.19,2044.75,0,4797.52,215,475,9103.48,5503.8,227.9,2044.75,0,4514.89,175,447,9081.7,4029.71,234.43,2044.75,0
438,3623.62,198,475,4404.36,10431.9,312.45,925.25,0,3229.15,203,551,5039.3,11595.12,323.51,925.25,0,4070.3,165,438,4580.22,12238.92,339.78,925.25,0,3061.19,209,390,5035.74,10204.86,286.28,925.25,0,3933,197,473,4783.98,8455.9,280.32,925.25,0,4259.75,231,513,4121.35,11257.36,338.53,925.25,0
443,2754.6,206,612,6009.45,4302.75,391.29,1535.89,0,2857.71,228,567,5066.79,3902.72,325.06,1535.89,0,2538.49,244,628,6538.8,3640.49,399.07,1535.89,0,3297.9,216,733,5326.01,3571.41,397.03,1535.89,0,3175.46,176,522,6819.92,3912.97,315.25,1535.89,0,2508.64,224,631,6278.36,4103.23,448.29,1535.89,0
450,4281.84,199,336,6612.01,6393.13,403.93,1715.21,0,4406.04,174,303,5870.59,7654.19,455.63,1715.21,0,4515.28,213,363,5750.15,5572.57,448.39,1715.21,0,4737.17,187,358,7265.31,7068.06,333.6,1715.21,0,4213.15,216,373,7270.82,6823.96,338.33,1715.21,0,3657.65,223,369,5332.32,6274.87,324.43,1715.21,0
454,6495.44,209,400,6376.76,5207.95,544.05,2671.36,0,6828.39,219,447,6196.96,5985.15,449.58,2671.36,0,5362.03,247,398,5673.6,5107.48,556.25,2671.36,0,7705.13,207,414,7226.64,5231.32,497.48,2671.36,0,6216.17,244,452,7245.23,4829.04,442.24,2671.36,0,7527.01,222,340,7320.27,5927.44,550.19,2671.36,0
469,4736.69,201,534,5856.2,8030.22,511.64,2174.95,0,5018.88,201,632,5182.66,8732.59,603.03,2174.95,0,5631.16,201,581,6048.5,9032.78,499.36,2174.95,0,5261.21,189,549,5325.73,9552.12,513.85,2174.95,0,4428.89,206,513,4784.74,6604.56,437.18,2174.95,0,5480.8,214,532,6698.97,7488.56,605.54,2174.95,0
485,5747.6,199,609,7248.88,9317.2,518.4,2004.39,0,4633.84,226,524,8341.84,8870.55,522.96,2004.39,0,5880.48,185,523,7480.39,7776.57,566.35,2004.39,0,5713.7,172,496,7940.97,9486.35,621.06,2004.39,0,4682.98,223,555,6710.28,10036.03,582.87,2004.39,0,6629.2,235,579,6057.73,10786.75,456.4,2004.39,0
496,4438.6,195,598,7518.56,6914.88,258.86,1918.52,0,4062.09,207,610,8191.59,7310.62,309.77,1918.52,0,3732.33,179,575,8778.9,7831.71,232.34,1918.52,0,5300.78,168,487,8817.57,5946.74,300,1918.52,0,3556.64,215,707,8688.19,5716.03,291.77,1918.52,0,4089.7,181,596,8312.92,6715.87,290.5,1918.52,0
503,6865.57,204,352,6392.02,8657.7,423.75,2708.59,0,6852.27,216,288,6389.84,7451.06,417.18,2708.59,0,7648.77,179,417,5470.42,10140.04,410.06,2708.59,0,6785.92,200,340,6163.61,9414.28,422.83,2708.59,0,6339.06,167,382,6437.07,7538.15,348.47,2708.59,0,5707.57,227,336,6118.18,9281.58,494.67,2708.59,0
507,2737.33,198,501,5461.78,7030.15,384.49,1482.26,0,2533.37,216,450,4716.05,6530.9,439.44,1482.26,0,2475.39,230,531,5891.67,6273.01,453.39,1482.26,0,3021.61,199,524,4533.58,7765.64,354.19,1482.26,0,2834.41,169,583,5932.32,6502.89,327.11,1482.26,0,2552.98,207,463,6439.94,5817.43,375.61,1482.26,0
516,3874.43,206,222,7578.22,7656.81,275.58,2758.87,0,3836.04,226,208,6345.8,9181.67,260.46,2758.87,0,4168.97,197,248,7679.4,7326.83,267.39,2758.87,0,3485.12,242,183,8536.05,7855.67,328.38,2758.87,0,4216.69,239,192,6543.41,8669.66,290.4,2758.87,0,4088.46,201,261,6092.55,7145.37,292.64,2758.87,0
525,6218.66,188,436,10174.77,7896.96,227.65,2286.29,0,6715.76,172,511,11895.63,9093.95,203.16,2286.29,0,6548.36,187,372,11201.45,7666.88,235.02,2286.29,0,6479.32,199,471,9566.92,8455.35,270.34,2286.29,0,6133.05,215,460,10512.29,6318.07,193.4,2286.29,0,5376.58,168,449,11432.34,6927.02,211.95,2286.29,0
531,7758.42,198,534,7666.89,7412.41,403.26,2053.42,0,6450.49,214,437,7758.25,6172.12,382.77,2053.42,0,8141.96,208,448,8899.9,7421.29,376.04,2053.42,0,8791.01,218,635,8773.15,6094.96,461.96,2053.42,0,6210.98,166,429,6382.26,6147.44,404.54,2053.42,0,7042.99,198,514,7518.72,6929.78,467.16,2053.42,0
536,5763.14,203,243,7651.52,6695.95,596.33,2275.73,0,5821.15,170,246,8649.4,7773.43,622.96,2275.73,0,5791.2,191,290,7724.75,5741.19,561.58,2275.73,0,4658.61,227,195,8192.64,6111.54,605.73,2275.73,0,4664.68,194,234,8299.56,6974.84,611,2275.73,0,5971.09,166,201,7022.64,6683,529.47,2275.73,0
545,4294.41,203,365,7646.97,6412.77,513.34,1963.84,0,5049.2,243,354,6723.67,5939.67,525.95,1963.84,0,4662.47,221,342,7923.4,5258.62,477.05,1963.84,0,4526.88,180,405,8915.16,7109.03,576.52,1963.84,0,3630.1,192,303,7414.81,7014.49,594.6,1963.84,0,5000.74,176,316,6639.52,6872.88,550.26,1963.84,0
546,4026.79,201,504,6874.89,7531.75,376.24,1702.85,0,4212.9,231,413,5775.12,6088.63,350.99,1702.85,0,3390.27,198,423,7345.01,6622.35,374.07,1702.85,0,4492.43,219,502,6170.3,8288.55,379.48,1702.85,0,3834.4,187,577,6019.07,8308.28,322.65,1702.85,0,4513.7,195,507,7629.6,8747.91,394.32,1702.85,0
547,4638.58,212,302,7855.09,7133.2,406.94,2507.23,0,5032.28,215,273,8014.28,5719.37,386.85,2507.23,0,4875.48,184,260,8393.91,8237.48,345.05,2507.23,0,4201.83,234,303,9107.77,5948.55,454.9,2507.23,0,5154.64,242,298,9272.45,7728.24,422.86,2507.23,0,4987.77,173,360,6540.43,8215.4,373.11,2507.23,0
577,4419.33,202,512,8533.74,5434.81,218.81,2537.55,0,4600.75,171,440,9073.49,4992.64,250.07,2537.55,0,3806.39,185,571,6849.9,4375.54,196.49,2537.55,0,3824.56,223,555,9132.77,5499.29,186.03,2537.55,0,5139.02,174,541,9750.22,5459.78,225.87,2537.55,0,5194.49,176,605,8638.98,5115.4,206.68,2537.55,0
578,7362.46,206,557,6673.78,6977.45,434.2,2492.67,0,8597.42,205,652,5889.99,5829.74,395.82,2492.67,0,6452.1,182,653,7718.81,6473.46,465.54,2492.67,0,8117.09,219,523,5471.56,6829.32,404.91,2492.67,0,6821.91,191,505,7925.71,7097.8,461.35,2492.67,0,8143.85,209,651,7579.73,7585.87,501.04,2492.67,0
607,5303.1,207,644,6163.47,7239.41,243.61,2109.52,0,5414.56,201,529,5444.04,6542.92,263.95,2109.52,0,6250.65,175,596,5298.88,8079.05,245.49,2109.52,0,4897.14,234,524,6046.63,7026.04,288.32,2109.52,0,4854.27,190,744,5333.44,8116.16,248.14,2109.52,0,5748.9,186,549,6984,7938.32,221.78,2109.52,0
608,4712.05,213,501,7748.07,6016.57,315.65,2093.4,0,5256.52,206,477,6880.77,6697.53,370.27,2093.4,0,4084.89,249,504,9246.09,4828.89,278.66,2093.4,0,4255.87,195,520,8656.57,5757.54,351.43,2093.4,0,4570.55,233,436,6611.1,7080.15,341.18,2093.4,0,4138.98,209,491,7811.29,5909.9,286.36,2093.4,0
624,4524.77,198,203,7707.03,6083.72,447.27,2127.94,0,4007.09,170,218,8708.91,6145.46,430.92,2127.94,0,4109.66,204,172,7161.98,6024.08,404.6,2127.94,0,5311.96,204,217,6210.54,6277.27,475.84,2127.94,0,4139.54,202,188,9210.41,5592.84,398.14,2127.94,0,3898.99,164,178,6227.99,6594.33,438.9,2127.94,0
643,4312.81,202,364,5394.8,4500.47,255.26,986.89,0,5080.02,213,400,5096.82,3957.41,218.65,986.89,0,3468.1,169,401,4866.59,5344.52,224.45,986.89,0,3947.1,165,293,5765.84,5077.65,219.06,986.89,0,3604.35,207,433,6321.27,4139.34,301.77,986.89,0,4219.18,192,362,4849.52,3643.4,235.6,986.89,0
653,3723.31,201,439,6901.11,7223.7,310.81,1910.77,0,4172.75,204,506,6127.57,8149.07,292.06,1910.77,0,3470.9,202,355,6603.94,6493.27,325.65,1910.77,0,3368.78,238,416,7306.8,7674.09,285.32,1910.77,0,3741.48,163,441,6620.16,6413.36,283.54,1910.77,0,3004.35,204,436,7388.66,7276.11,315.43,1910.77,0
657,5875.74,191,221,8717.88,3517.09,554.37,2533.21,0,5488.54,219,244,9576.83,2863.73,630.4,2533.21,0,5988.87,182,251,9752.91,3085.2,639.34,2533.21,0,5583.76,187,179,7269.76,4032.78,461.1,2533.21,0,5632.54,171,208,10042.75,3926.67,536.22,2533.21,0,6754.34,225,244,7661.82,2983.47,550.28,2533.21,0
668,4741.85,188,510,8634.58,9327.84,263.25,2609.02,0,4917.1,182,445,8741.42,9256.9,293.75,2609.02,0,3864.4,160,439,7101.18,7891.46,311.88,2609.02,0,5225.43,178,563,7891.86,9633.63,259.13,2609.02,0,5588.34,198,568,7678.19,8337.31,291.25,2609.02,0,4358.26,207,514,9866.17,7553.41,303.19,2609.02,0
676,4174.14,209,358,7143.43,6227.81,502.43,2552.46,0,4502.06,183,294,7281.43,5986.72,529.83,2552.46,0,4915.57,225,408,6341.61,6337.79,490.41,2552.46,0,3813.77,179,414,8013.41,7449.56,546.35,2552.46,0,4565.71,209,348,7748.12,5900.47,557.15,2552.46,0,4197.16,230,294,7512.07,6895.84,551.2,2552.46,0
696,4549.69,204,309,5260.44,7625.3,343.42,2112.35,0,4535.97,165,368,5134.69,7475.69,395.79,2112.35,0,3992.83,165,273,5019.23,7372.02,404.21,2112.35,0,5123.73,179,332,6212.89,6121.78,335.06,2112.35,0,4069.46,227,276,6012.56,8154.91,348.23,2112.35,0,4716,170,295,5755.13,7283.35,360.27,2112.35,0
706,4577.43,205,455,7719.12,6896.76,623.06,2660.6,0,5473.03,228,371,7345.8,6014.09,529.65,2660.6,0,5023.17,220,485,7834.34,5841.06,625.26,2660.6,0,5262.44,223,483,7401.67,6303.06,557.17,2660.6,0,4720.18,229,488,8033.37,7135.03,512,2660.6,0,5354.2,187,529,8318.78,6478.41,697.57,2660.6,0
723,3897.61,185,426,8927.08,5157.09,702.38,1903.85,0,3521.11,218,404,7452.01,5405.28,831.44,1903.85,0,3636.88,200,405,10373.63,4817.36,615.62,1903.85,0,4126.98,176,453,9107.04,5404.12,814.38,1903.85,0,3781.95,220,395,9635.84,4301.1,737.95,1903.85,0,3140.42,190,396,7845.09,5484.09,742.82,1903.85,0
726,5361.35,198,256,7739.54,6504.25,241.96,1472.79,0,5393.44,190,260,7147.02,5991.89,216.66,1472.79,0,5589.43,187,226,6334.82,7303.5,279.64,1472.79,0,6211.72,227,279,7227.82,6792.58,201.5,1472.79,0,5052.83,220,282,7322.87,7243.89,194.47,1472.79,0,4404.2,160,303,8446.6,6249.82,230.22,1472.79,0
